InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
536370,22631,Organic Vegetables,24,01-12-2020 08:45,1.95,12583,Delhi,46.8,2.34,Female,Ewallet
536370,22661,Fresh Fruits,20,01-12-2020 08:45,0.85,12583,Delhi,17,0.85,Female,Ewallet
536370,21731,Chicken,24,01-12-2020 08:45,1.65,12583,Delhi,39.6,1.98,Male,Cash
536370,22900,Health Drinks,24,01-12-2020 08:45,2.95,12583,Delhi,70.8,3.54,Female,Ewallet
536370,21913,Soft Drinks,12,01-12-2020 08:45,3.75,12583,Delhi,45,2.25,Male,Cash
536370,22540,Cookies,24,01-12-2020 08:45,0.42,12583,Delhi,10.08,0.504,Female,Cash
536370,22544,Cookies,24,01-12-2020 08:45,0.42,12583,Delhi,10.08,0.504,Female,Cash
536370,22492,Biscuits,36,01-12-2020 08:45,0.65,12583,Delhi,23.4,1.17,Male,Cash
536370,POST,Eggs,3,01-12-2020 08:45,18,12583,Delhi,54,2.7,Female,Cash
536371,22086,Organic Vegetables,80,01-12-2020 09:00,2.55,13748,Mumbai,204,10.2,Male,Credit card
536372,22632,Noodles,6,01-12-2020 09:01,1.85,17850,Mumbai,11.1,0.555,Female,Ewallet
536372,22633,Noodles,6,01-12-2020 09:01,1.85,17850,Mumbai,11.1,0.555,Male,Credit card
536373,85123A,Cakes,6,01-12-2020 09:02,2.55,17850,Mumbai,15.3,0.765,Female,Ewallet
536373,71053,Soft Drinks,6,01-12-2020 09:02,3.39,17850,Mumbai,20.34,1.017,Male,Cash
536373,84406B,Soft Drinks,8,01-12-2020 09:02,2.75,17850,Mumbai,22,1.1,Female,Cash
536373,20679,Cakes,6,01-12-2020 09:02,4.95,17850,Mumbai,29.7,1.485,Female,Ewallet
536373,37370,Fresh Vegetables,6,01-12-2020 09:02,1.06,17850,Mumbai,6.36,0.318,Male,Credit card
536373,21871,Organic Fruits,6,01-12-2020 09:02,1.06,17850,Mumbai,6.36,0.318,Male,Ewallet
536373,21071,Atta & Flour,6,01-12-2020 09:02,1.06,17850,Mumbai,6.36,0.318,Female,Cash
536373,21068,Fish,6,01-12-2020 09:02,1.06,17850,Mumbai,6.36,0.318,Male,Cash
536373,82483,Dals & Pulses,2,01-12-2020 09:02,4.95,17850,Mumbai,9.9,0.495,Male,Ewallet
536373,82486,Mutton,4,01-12-2020 09:02,6.95,17850,Mumbai,27.8,1.39,Female,Cash
536373,82482,Health Drinks,6,01-12-2020 09:02,2.1,17850,Mumbai,12.6,0.63,Male,Cash
536373,82494L,Masalas,6,01-12-2020 09:02,2.55,17850,Mumbai,15.3,0.765,Female,Credit card
536373,84029G,Noodles,6,01-12-2020 09:02,3.39,17850,Mumbai,20.34,1.017,Male,Ewallet
536373,84029E,Fish,6,01-12-2020 09:02,3.39,17850,Mumbai,20.34,1.017,Female,Ewallet
536373,22752,Fresh Fruits,2,01-12-2020 09:02,7.65,17850,Mumbai,15.3,0.765,Male,Credit card
536373,21730,Eggs,6,01-12-2020 09:02,4.25,17850,Mumbai,25.5,1.275,Male,Cash
536374,21258,Mutton,32,01-12-2020 09:09,10.95,15100,Mumbai,350.4,17.52,Male,Cash
536375,85123A,Atta & Flour,6,01-12-2020 09:32,2.55,17850,Mumbai,15.3,0.765,Female,Ewallet
536375,71053,Fresh Vegetables,6,01-12-2020 09:32,3.39,17850,Mumbai,20.34,1.017,Female,Ewallet
536375,84406B,Atta & Flour,8,01-12-2020 09:32,2.75,17850,Mumbai,22,1.1,Male,Cash
536375,20679,Masalas,6,01-12-2020 09:32,4.95,17850,Mumbai,29.7,1.485,Female,Cash
536375,37370,Mutton,6,01-12-2020 09:32,1.06,17850,Mumbai,6.36,0.318,Male,Credit card
536375,21871,Noodles,6,01-12-2020 09:32,1.06,17850,Mumbai,6.36,0.318,Male,Cash
536375,21071,Cookies,6,01-12-2020 09:32,1.06,17850,Mumbai,6.36,0.318,Female,Ewallet
536375,21068,Organic Vegetables,6,01-12-2020 09:32,1.06,17850,Mumbai,6.36,0.318,Female,Cash
536375,82483,Soft Drinks,2,01-12-2020 09:32,4.95,17850,Mumbai,9.9,0.495,Male,Ewallet
536375,82486,Soft Drinks,4,01-12-2020 09:32,6.95,17850,Mumbai,27.8,1.39,Female,Credit card
536375,82482,Organic Fruits,6,01-12-2020 09:32,2.1,17850,Mumbai,12.6,0.63,Male,Credit card
536375,82494L,Noodles,6,01-12-2020 09:32,2.55,17850,Mumbai,15.3,0.765,Female,Credit card
536375,84029G,Cookies,6,01-12-2020 09:32,3.39,17850,Mumbai,20.34,1.017,Female,Ewallet
536375,84029E,Organic Fruits,6,01-12-2020 09:32,3.39,17850,Mumbai,20.34,1.017,Female,Cash
536375,22752,Health Drinks,2,01-12-2020 09:32,7.65,17850,Mumbai,15.3,0.765,Female,Credit card
536375,21730,Atta & Flour,6,01-12-2020 09:32,4.25,17850,Mumbai,25.5,1.275,Female,Ewallet
536376,22114,Spices,48,01-12-2020 09:32,3.45,15291,Mumbai,165.6,8.28,Male,Ewallet
536376,21733,Soft Drinks,64,01-12-2020 09:32,2.55,15291,Mumbai,163.2,8.16,Female,Credit card
536377,22632,Organic Fruits,6,01-12-2020 09:34,1.85,17850,Mumbai,11.1,0.555,Male,Cash
536377,22633,Spices,6,01-12-2020 09:34,1.85,17850,Mumbai,11.1,0.555,Female,Ewallet
536378,22386,Rice,10,01-12-2020 09:37,1.95,14688,Mumbai,19.5,0.975,Male,Cash
536378,85099C,Eggs,10,01-12-2020 09:37,1.95,14688,Mumbai,19.5,0.975,Male,Credit card
536378,21033,Breads & Buns,10,01-12-2020 09:37,2.95,14688,Mumbai,29.5,1.475,Male,Cash
536378,20723,Dals & Pulses,10,01-12-2020 09:37,0.85,14688,Mumbai,8.5,0.425,Female,Cash
536378,84997B,Chicken,12,01-12-2020 09:37,3.75,14688,Mumbai,45,2.25,Female,Cash
536378,84997C,Health Drinks,6,01-12-2020 09:37,3.75,14688,Mumbai,22.5,1.125,Female,Ewallet
536378,21094,Atta & Flour,12,01-12-2020 09:37,0.85,14688,Mumbai,10.2,0.51,Female,Ewallet
536378,20725,Fresh Fruits,10,01-12-2020 09:37,1.65,14688,Mumbai,16.5,0.825,Male,Credit card
536378,21559,Chocolates,6,01-12-2020 09:37,2.55,14688,Mumbai,15.3,0.765,Male,Credit card
536378,22352,Fish,6,01-12-2020 09:37,2.55,14688,Mumbai,15.3,0.765,Male,Ewallet
536378,21212,Atta & Flour,120,01-12-2020 09:37,0.42,14688,Mumbai,50.4,2.52,Male,Ewallet
536378,21975,Fresh Fruits,24,01-12-2020 09:37,0.55,14688,Mumbai,13.2,0.66,Female,Cash
536378,21977,Chocolates,24,01-12-2020 09:37,0.55,14688,Mumbai,13.2,0.66,Male,Ewallet
536378,84991,Spices,24,01-12-2020 09:37,0.55,14688,Mumbai,13.2,0.66,Male,Cash
536378,84519A,Cakes,6,01-12-2020 09:37,2.95,14688,Mumbai,17.7,0.885,Male,Cash
536378,85183B,Soft Drinks,48,01-12-2020 09:37,1.25,14688,Mumbai,60,3,Male,Cash
536378,85071B,Chocolates,96,01-12-2020 09:37,0.38,14688,Mumbai,36.48,1.824,Female,Cash
536378,21931,Fresh Fruits,10,01-12-2020 09:37,1.95,14688,Mumbai,19.5,0.975,Male,Cash
536378,21929,Dals & Pulses,10,01-12-2020 09:37,1.95,14688,Mumbai,19.5,0.975,Male,Cash
536380,22961,Masalas,24,01-12-2020 09:41,1.45,17809,Mumbai,34.8,1.74,Male,Ewallet
536381,22139,Health Drinks,23,01-12-2020 09:41,4.25,15311,Mumbai,97.75,4.8875,Male,Credit card
536381,84854,Cookies,5,01-12-2020 09:41,4.95,15311,Mumbai,24.75,1.2375,Male,Cash
536381,22411,Eggs,10,01-12-2020 09:41,1.95,15311,Mumbai,19.5,0.975,Female,Cash
536381,82567,Fresh Fruits,2,01-12-2020 09:41,2.1,15311,Mumbai,4.2,0.21,Male,Cash
536381,21672,Dals & Pulses,6,01-12-2020 09:41,1.25,15311,Mumbai,7.5,0.375,Female,Ewallet
536381,22774,Breads & Buns,24,01-12-2020 09:41,1.25,15311,Mumbai,30,1.5,Female,Credit card
536381,22771,Edible Oil & Ghee,24,01-12-2020 09:41,1.25,15311,Mumbai,30,1.5,Female,Cash
536381,71270,Fresh Vegetables,1,01-12-2020 09:41,1.25,15311,Mumbai,1.25,0.0625,Male,Ewallet
536381,22262,Noodles,1,01-12-2020 09:41,0.85,15311,Mumbai,0.85,0.0425,Female,Credit card
536381,22637,Chocolates,1,01-12-2020 09:41,2.55,15311,Mumbai,2.55,0.1275,Female,Credit card
536381,21934,Organic Fruits,10,01-12-2020 09:41,1.65,15311,Mumbai,16.5,0.825,Male,Ewallet
536381,21169,Organic Vegetables,3,01-12-2020 09:41,1.69,15311,Mumbai,5.07,0.2535,Male,Ewallet
536381,21166,Rice,1,01-12-2020 09:41,1.95,15311,Mumbai,1.95,0.0975,Female,Ewallet
536381,21175,Chicken,2,01-12-2020 09:41,2.1,15311,Mumbai,4.2,0.21,Male,Ewallet
536381,37444A,Organic Vegetables,1,01-12-2020 09:41,2.95,15311,Mumbai,2.95,0.1475,Female,Credit card
536381,37444C,Cakes,1,01-12-2020 09:41,2.95,15311,Mumbai,2.95,0.1475,Male,Credit card
536381,22086,Mutton,4,01-12-2020 09:41,2.95,15311,Mumbai,11.8,0.59,Male,Credit card
536381,22083,Soft Drinks,1,01-12-2020 09:41,2.95,15311,Mumbai,2.95,0.1475,Male,Credit card
536381,84971S,Breads & Buns,6,01-12-2020 09:41,0.85,15311,Mumbai,5.1,0.255,Female,Ewallet
536381,71270,Organic Vegetables,3,01-12-2020 09:41,1.25,15311,Mumbai,3.75,0.1875,Female,Credit card
536381,47580,Mutton,2,01-12-2020 09:41,2.55,15311,Mumbai,5.1,0.255,Female,Cash
536381,22261,Spices,1,01-12-2020 09:41,0.85,15311,Mumbai,0.85,0.0425,Female,Credit card
536381,84832,Rice,1,01-12-2020 09:41,0.85,15311,Mumbai,0.85,0.0425,Female,Ewallet
536381,22644,Atta & Flour,1,01-12-2020 09:41,1.45,15311,Mumbai,1.45,0.0725,Female,Ewallet
536381,21533,Chocolates,1,01-12-2020 09:41,4.95,15311,Mumbai,4.95,0.2475,Female,Cash
536381,21557,Soft Drinks,2,01-12-2020 09:41,2.95,15311,Mumbai,5.9,0.295,Female,Cash
536381,15056BL,Fish,2,01-12-2020 09:41,5.95,15311,Mumbai,11.9,0.595,Female,Cash
536381,15056N,Cakes,2,01-12-2020 09:41,5.95,15311,Mumbai,11.9,0.595,Male,Credit card
536381,22646,Health Drinks,4,01-12-2020 09:41,1.45,15311,Mumbai,5.8,0.29,Female,Ewallet
536381,22176,Organic Fruits,1,01-12-2020 09:41,2.95,15311,Mumbai,2.95,0.1475,Male,Cash
536381,22438,Spices,1,01-12-2020 09:41,1.95,15311,Mumbai,1.95,0.0975,Female,Credit card
536381,21731,Eggs,2,01-12-2020 09:41,1.65,15311,Mumbai,3.3,0.165,Female,Cash
536381,22778,Noodles,3,01-12-2020 09:41,3.95,15311,Mumbai,11.85,0.5925,Male,Cash
536381,22719,Mutton,36,01-12-2020 09:41,1.06,15311,Mumbai,38.16,1.908,Male,Ewallet
536381,21523,Biscuits,10,01-12-2020 09:41,6.75,15311,Mumbai,67.5,3.375,Female,Credit card
C536379,D,Masalas,-1,01-12-2020 09:41,27.5,14527,Mumbai,-27.5,-1.375,Male,Cash
536382,10002,Atta & Flour,12,01-12-2020 09:45,0.85,16098,Mumbai,10.2,0.51,Female,Cash
536382,21912,Fish,8,01-12-2020 09:45,3.75,16098,Mumbai,30,1.5,Female,Credit card
536382,21832,Mutton,12,01-12-2020 09:45,1.65,16098,Mumbai,19.8,0.99,Female,Ewallet
536382,22411,Edible Oil & Ghee,10,01-12-2020 09:45,1.95,16098,Mumbai,19.5,0.975,Female,Credit card
536382,22379,Organic Staples,10,01-12-2020 09:45,2.1,16098,Mumbai,21,1.05,Female,Ewallet
536382,22381,Fresh Vegetables,50,01-12-2020 09:45,1.85,16098,Mumbai,92.5,4.625,Male,Credit card
536382,22798,Health Drinks,8,01-12-2020 09:45,2.95,16098,Mumbai,23.6,1.18,Male,Credit card
536382,22726,Fish,4,01-12-2020 09:45,3.75,16098,Mumbai,15,0.75,Male,Credit card
536382,22926,Rice,12,01-12-2020 09:45,5.95,16098,Mumbai,71.4,3.57,Female,Credit card
536382,22839,Chocolates,2,01-12-2020 09:45,14.95,16098,Mumbai,29.9,1.495,Male,Credit card
536382,22838,Cookies,2,01-12-2020 09:45,14.95,16098,Mumbai,29.9,1.495,Male,Credit card
536382,22783,Organic Staples,4,01-12-2020 09:45,16.95,16098,Mumbai,67.8,3.39,Female,Ewallet
C536383,35004C,Noodles,-1,01-12-2020 09:49,4.65,15311,Mumbai,-4.65,-0.2325,Female,Cash
536384,82484,Fresh Vegetables,3,01-12-2020 09:53,6.45,18074,Mumbai,19.35,0.9675,Male,Credit card
536384,84755,Cookies,48,01-12-2020 09:53,0.65,18074,Mumbai,31.2,1.56,Male,Cash
536384,22464,Edible Oil & Ghee,12,01-12-2020 09:53,1.65,18074,Mumbai,19.8,0.99,Male,Ewallet
536384,21324,Soft Drinks,6,01-12-2020 09:53,2.95,18074,Mumbai,17.7,0.885,Male,Ewallet
536384,22457,Dals & Pulses,12,01-12-2020 09:53,2.95,18074,Mumbai,35.4,1.77,Male,Ewallet
536384,22469,Soft Drinks,40,01-12-2020 09:53,1.45,18074,Mumbai,58,2.9,Female,Credit card
536384,22470,Fish,40,01-12-2020 09:53,2.55,18074,Mumbai,102,5.1,Male,Cash
536384,22224,Chocolates,6,01-12-2020 09:53,2.95,18074,Mumbai,17.7,0.885,Male,Credit card
536384,21340,Cookies,2,01-12-2020 09:53,12.75,18074,Mumbai,25.5,1.275,Male,Ewallet
536384,22189,Atta & Flour,4,01-12-2020 09:53,3.95,18074,Mumbai,15.8,0.79,Male,Credit card
536384,22427,Health Drinks,3,01-12-2020 09:53,5.95,18074,Mumbai,17.85,0.8925,Male,Ewallet
536384,22428,Chocolates,6,01-12-2020 09:53,6.95,18074,Mumbai,41.7,2.085,Male,Cash
536384,22424,Mutton,8,01-12-2020 09:53,10.95,18074,Mumbai,87.6,4.38,Male,Credit card
536385,22783,Spices,1,01-12-2020 09:56,19.95,17420,Mumbai,19.95,0.9975,Male,Cash
536385,22961,Chicken,12,01-12-2020 09:56,1.45,17420,Mumbai,17.4,0.87,Male,Credit card
536385,22960,Dals & Pulses,6,01-12-2020 09:56,4.25,17420,Mumbai,25.5,1.275,Male,Ewallet
536385,22663,Health Drinks,10,01-12-2020 09:56,1.95,17420,Mumbai,19.5,0.975,Male,Credit card
536385,85049A,Dals & Pulses,12,01-12-2020 09:56,1.25,17420,Mumbai,15,0.75,Male,Cash
536385,22168,Organic Vegetables,2,01-12-2020 09:56,8.5,17420,Mumbai,17,0.85,Male,Credit card
536385,22662,Fresh Vegetables,10,01-12-2020 09:56,1.65,17420,Mumbai,16.5,0.825,Male,Ewallet
536386,84880,Organic Fruits,36,01-12-2020 09:57,4.95,16029,Mumbai,178.2,8.91,Male,Ewallet
536386,85099C,Spices,100,01-12-2020 09:57,1.65,16029,Mumbai,165,8.25,Male,Credit card
536386,85099B,Noodles,100,01-12-2020 09:57,1.65,16029,Mumbai,165,8.25,Female,Credit card
536387,79321,Organic Fruits,192,01-12-2020 09:58,3.82,16029,Mumbai,733.44,36.672,Male,Ewallet
536387,22780,Atta & Flour,192,01-12-2020 09:58,3.37,16029,Mumbai,647.04,32.352,Male,Ewallet
536387,22779,Cookies,192,01-12-2020 09:58,3.37,16029,Mumbai,647.04,32.352,Male,Cash
536387,22466,Health Drinks,432,01-12-2020 09:58,1.45,16029,Mumbai,626.4,31.32,Male,Cash
536387,21731,Edible Oil & Ghee,432,01-12-2020 09:58,1.25,16029,Mumbai,540,27,Male,Ewallet
536388,21754,Organic Staples,3,01-12-2020 09:59,5.95,16250,Mumbai,17.85,0.8925,Male,Ewallet
536388,21755,Dals & Pulses,3,01-12-2020 09:59,5.95,16250,Mumbai,17.85,0.8925,Female,Credit card
536388,21523,Noodles,2,01-12-2020 09:59,7.95,16250,Mumbai,15.9,0.795,Male,Ewallet
536388,21363,Cakes,3,01-12-2020 09:59,4.95,16250,Mumbai,14.85,0.7425,Female,Ewallet
536388,21411,Soft Drinks,3,01-12-2020 09:59,4.25,16250,Mumbai,12.75,0.6375,Male,Cash
536388,22318,Organic Fruits,6,01-12-2020 09:59,2.95,16250,Mumbai,17.7,0.885,Male,Ewallet
536388,22464,Soft Drinks,12,01-12-2020 09:59,1.65,16250,Mumbai,19.8,0.99,Female,Credit card
536388,22915,Organic Fruits,12,01-12-2020 09:59,0.42,16250,Mumbai,5.04,0.252,Female,Credit card
536388,22922,Fresh Vegetables,12,01-12-2020 09:59,0.85,16250,Mumbai,10.2,0.51,Female,Ewallet
536388,22969,Health Drinks,12,01-12-2020 09:59,1.45,16250,Mumbai,17.4,0.87,Female,Cash
536388,22923,Masalas,12,01-12-2020 09:59,0.85,16250,Mumbai,10.2,0.51,Male,Ewallet
536388,21115,Eggs,4,01-12-2020 09:59,6.75,16250,Mumbai,27,1.35,Male,Credit card
536388,22469,Edible Oil & Ghee,12,01-12-2020 09:59,1.65,16250,Mumbai,19.8,0.99,Female,Cash
536388,22242,Breads & Buns,12,01-12-2020 09:59,1.65,16250,Mumbai,19.8,0.99,Male,Cash
536389,22941,Organic Staples,6,01-12-2020 10:03,8.5,12431,Jaipur,51,2.55,Female,Ewallet
536389,21622,Mutton,8,01-12-2020 10:03,4.95,12431,Jaipur,39.6,1.98,Male,Credit card
536389,21791,Eggs,12,01-12-2020 10:03,1.25,12431,Jaipur,15,0.75,Female,Credit card
536389,35004C,Organic Staples,6,01-12-2020 10:03,5.45,12431,Jaipur,32.7,1.635,Female,Credit card
536389,35004G,Cakes,4,01-12-2020 10:03,6.35,12431,Jaipur,25.4,1.27,Female,Cash
536389,85014B,Organic Staples,6,01-12-2020 10:03,5.95,12431,Jaipur,35.7,1.785,Male,Cash
536389,85014A,Masalas,3,01-12-2020 10:03,5.95,12431,Jaipur,17.85,0.8925,Male,Ewallet
536389,22193,Spices,2,01-12-2020 10:03,8.5,12431,Jaipur,17,0.85,Male,Credit card
536389,22726,Mutton,4,01-12-2020 10:03,3.75,12431,Jaipur,15,0.75,Female,Ewallet
536389,22727,Chicken,4,01-12-2020 10:03,3.75,12431,Jaipur,15,0.75,Female,Credit card
536389,22192,Eggs,2,01-12-2020 10:03,8.5,12431,Jaipur,17,0.85,Female,Ewallet
536389,22191,Mutton,2,01-12-2020 10:03,8.5,12431,Jaipur,17,0.85,Female,Ewallet
536389,22195,Soft Drinks,24,01-12-2020 10:03,1.65,12431,Jaipur,39.6,1.98,Female,Credit card
536389,22196,Organic Vegetables,24,01-12-2020 10:03,0.85,12431,Jaipur,20.4,1.02,Male,Ewallet
536390,22941,Chicken,2,01-12-2020 10:19,8.5,17511,Mumbai,17,0.85,Female,Cash
536390,22960,Soft Drinks,12,01-12-2020 10:19,3.75,17511,Mumbai,45,2.25,Male,Ewallet
536390,22961,Rice,12,01-12-2020 10:19,1.45,17511,Mumbai,17.4,0.87,Male,Credit card
536390,22962,Health Drinks,48,01-12-2020 10:19,0.72,17511,Mumbai,34.56,1.728,Female,Cash
536390,22963,Noodles,48,01-12-2020 10:19,0.72,17511,Mumbai,34.56,1.728,Male,Credit card
536390,22968,Rice,8,01-12-2020 10:19,8.5,17511,Mumbai,68,3.4,Female,Cash
536390,84970S,Masalas,144,01-12-2020 10:19,0.64,17511,Mumbai,92.16,4.608,Female,Cash
536390,22910,Organic Fruits,40,01-12-2020 10:19,2.55,17511,Mumbai,102,5.1,Male,Ewallet
536390,20668,Fresh Vegetables,288,01-12-2020 10:19,0.1,17511,Mumbai,28.8,1.44,Female,Credit card
536390,85123A,Dals & Pulses,64,01-12-2020 10:19,2.55,17511,Mumbai,163.2,8.16,Male,Ewallet
536390,22197,Fish,100,01-12-2020 10:19,0.72,17511,Mumbai,72,3.6,Male,Ewallet
536390,22198,Fish,50,01-12-2020 10:19,1.45,17511,Mumbai,72.5,3.625,Male,Cash
536390,21533,Soft Drinks,12,01-12-2020 10:19,4.25,17511,Mumbai,51,2.55,Female,Cash
536390,21080,Chicken,96,01-12-2020 10:19,0.64,17511,Mumbai,61.44,3.072,Male,Cash
536390,21094,Chicken,96,01-12-2020 10:19,0.64,17511,Mumbai,61.44,3.072,Female,Credit card
536390,21086,Organic Staples,48,01-12-2020 10:19,0.65,17511,Mumbai,31.2,1.56,Male,Ewallet
536390,21786,Cookies,144,01-12-2020 10:19,0.32,17511,Mumbai,46.08,2.304,Male,Ewallet
536390,22654,Edible Oil & Ghee,40,01-12-2020 10:19,4.95,17511,Mumbai,198,9.9,Female,Cash
536390,21485,Health Drinks,24,01-12-2020 10:19,4.25,17511,Mumbai,102,5.1,Female,Ewallet
536390,84029G,Breads & Buns,24,01-12-2020 10:19,3.39,17511,Mumbai,81.36,4.068,Female,Cash
536390,84030E,Soft Drinks,24,01-12-2020 10:19,3.75,17511,Mumbai,90,4.5,Female,Credit card
536390,22174,Dals & Pulses,48,01-12-2020 10:19,1.48,17511,Mumbai,71.04,3.552,Female,Cash
536390,22969,Cookies,96,01-12-2020 10:19,1.25,17511,Mumbai,120,6,Male,Cash
536390,85099B,Soft Drinks,100,01-12-2020 10:19,1.65,17511,Mumbai,165,8.25,Male,Ewallet
C536391,22556,Organic Fruits,-12,01-12-2020 10:24,1.65,17548,Mumbai,-19.8,-0.99,Female,Ewallet
C536391,21984,Cakes,-24,01-12-2020 10:24,0.29,17548,Mumbai,-6.96,-0.348,Male,Credit card
C536391,21983,Breads & Buns,-24,01-12-2020 10:24,0.29,17548,Mumbai,-6.96,-0.348,Female,Credit card
C536391,21980,Organic Vegetables,-24,01-12-2020 10:24,0.29,17548,Mumbai,-6.96,-0.348,Female,Cash
C536391,21484,Cookies,-12,01-12-2020 10:24,3.45,17548,Mumbai,-41.4,-2.07,Male,Ewallet
C536391,22557,Cakes,-12,01-12-2020 10:24,1.65,17548,Mumbai,-19.8,-0.99,Male,Credit card
C536391,22553,Health Drinks,-24,01-12-2020 10:24,1.65,17548,Mumbai,-39.6,-1.98,Male,Credit card
536392,22150,Edible Oil & Ghee,6,01-12-2020 10:29,1.95,13705,Mumbai,11.7,0.585,Male,Credit card
536392,22619,Masalas,4,01-12-2020 10:29,3.75,13705,Mumbai,15,0.75,Male,Cash
536392,21891,Biscuits,12,01-12-2020 10:29,1.25,13705,Mumbai,15,0.75,Male,Credit card
536392,21889,Fish,12,01-12-2020 10:29,1.25,13705,Mumbai,15,0.75,Male,Cash
536392,22827,Organic Fruits,1,01-12-2020 10:29,165,13705,Mumbai,165,8.25,Female,Cash
536392,22127,Health Drinks,12,01-12-2020 10:29,1.25,13705,Mumbai,15,0.75,Male,Ewallet
536392,22128,Cookies,12,01-12-2020 10:29,1.25,13705,Mumbai,15,0.75,Male,Credit card
536392,22502,Health Drinks,4,01-12-2020 10:29,5.95,13705,Mumbai,23.8,1.19,Male,Credit card
536392,84879,Health Drinks,16,01-12-2020 10:29,1.69,13705,Mumbai,27.04,1.352,Male,Ewallet
536392,22338,Health Drinks,24,01-12-2020 10:29,0.65,13705,Mumbai,15.6,0.78,Male,Credit card
536393,22180,Rice,8,01-12-2020 10:37,9.95,13747,Mumbai,79.6,3.98,Female,Credit card
