InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
555158,22149,Soft Drinks,6,01-06-2021 08:38,2.1,14842,Mumbai,12.6,0.63,Male,Cash
555158,23191,Cookies,12,01-06-2021 08:38,1.65,14842,Mumbai,19.8,0.99,Male,Cash
555158,23190,Soft Drinks,12,01-06-2021 08:38,1.65,14842,Mumbai,19.8,0.99,Female,Ewallet
555158,22752,Organic Staples,2,01-06-2021 08:38,8.5,14842,Mumbai,17,0.85,Female,Cash
555158,22742,Atta & Flour,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Male,Cash
555158,22743,Soft Drinks,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Female,Credit card
555158,22744,Noodles,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Female,Ewallet
555158,20978,Breads & Buns,16,01-06-2021 08:38,1.25,14842,Mumbai,20,1,Female,Ewallet
555158,20977,Eggs,16,01-06-2021 08:38,1.25,14842,Mumbai,20,1,Male,Credit card
555158,20979,Spices,16,01-06-2021 08:38,1.25,14842,Mumbai,20,1,Male,Cash
555158,22584,Mutton,6,01-06-2021 08:38,2.55,14842,Mumbai,15.3,0.765,Male,Cash
555158,22583,Atta & Flour,6,01-06-2021 08:38,2.55,14842,Mumbai,15.3,0.765,Male,Ewallet
555158,22585,Chicken,12,01-06-2021 08:38,1.25,14842,Mumbai,15,0.75,Male,Ewallet
555158,21980,Rice,24,01-06-2021 08:38,0.29,14842,Mumbai,6.96,0.348,Female,Cash
555158,21982,Soft Drinks,24,01-06-2021 08:38,0.29,14842,Mumbai,6.96,0.348,Male,Cash
555158,21931,Health Drinks,10,01-06-2021 08:38,2.08,14842,Mumbai,20.8,1.04,Female,Credit card
555158,21935,Organic Staples,10,01-06-2021 08:38,1.65,14842,Mumbai,16.5,0.825,Female,Cash
555158,22355,Cakes,10,01-06-2021 08:38,0.85,14842,Mumbai,8.5,0.425,Male,Ewallet
555158,23202,Masalas,10,01-06-2021 08:38,2.08,14842,Mumbai,20.8,1.04,Male,Cash
555158,22077,Fresh Vegetables,12,01-06-2021 08:38,1.65,14842,Mumbai,19.8,0.99,Female,Ewallet
555158,22507,Health Drinks,4,01-06-2021 08:38,4.95,14842,Mumbai,19.8,0.99,Male,Credit card
555158,21154,Fish,10,01-06-2021 08:38,1.25,14842,Mumbai,12.5,0.625,Male,Credit card
555158,20914,Eggs,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Female,Credit card
555158,22352,Cakes,6,01-06-2021 08:38,2.55,14842,Mumbai,15.3,0.765,Female,Ewallet
555158,84375,Spices,12,01-06-2021 08:38,2.1,14842,Mumbai,25.2,1.26,Male,Cash
555158,23299,Noodles,6,01-06-2021 08:38,3.75,14842,Mumbai,22.5,1.125,Male,Credit card
555158,23298,Organic Staples,3,01-06-2021 08:38,4.95,14842,Mumbai,14.85,0.7425,Male,Ewallet
555158,22961,Dals & Pulses,12,01-06-2021 08:38,1.45,14842,Mumbai,17.4,0.87,Female,Ewallet
555158,22960,Biscuits,12,01-06-2021 08:38,3.75,14842,Mumbai,45,2.25,Female,Credit card
555158,22907,Mutton,12,01-06-2021 08:38,0.85,14842,Mumbai,10.2,0.51,Male,Cash
555158,22969,Atta & Flour,12,01-06-2021 08:38,1.45,14842,Mumbai,17.4,0.87,Male,Ewallet
555158,22978,Breads & Buns,6,01-06-2021 08:38,3.75,14842,Mumbai,22.5,1.125,Female,Cash
555158,22993,Dals & Pulses,12,01-06-2021 08:38,1.25,14842,Mumbai,15,0.75,Male,Credit card
555158,22666,Mutton,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Female,Cash
555158,22423,Atta & Flour,2,01-06-2021 08:38,12.75,14842,Mumbai,25.5,1.275,Male,Cash
555158,23172,Chicken,12,01-06-2021 08:38,1.65,14842,Mumbai,19.8,0.99,Male,Cash
555158,23171,Fish,12,01-06-2021 08:38,1.65,14842,Mumbai,19.8,0.99,Female,Ewallet
555158,23170,Health Drinks,12,01-06-2021 08:38,1.65,14842,Mumbai,19.8,0.99,Female,Ewallet
555158,22699,Health Drinks,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Female,Credit card
555158,22698,Organic Staples,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Male,Credit card
555158,22697,Breads & Buns,6,01-06-2021 08:38,2.95,14842,Mumbai,17.7,0.885,Male,Ewallet
555158,21975,Edible Oil & Ghee,24,01-06-2021 08:38,0.55,14842,Mumbai,13.2,0.66,Male,Ewallet
555158,22781,Fish,2,01-06-2021 08:38,7.65,14842,Mumbai,15.3,0.765,Male,Cash
555158,22467,Organic Vegetables,6,01-06-2021 08:38,2.55,14842,Mumbai,15.3,0.765,Female,Ewallet
555158,22193,Atta & Flour,2,01-06-2021 08:38,8.5,14842,Mumbai,17,0.85,Female,Cash
555158,22191,Soft Drinks,2,01-06-2021 08:38,8.5,14842,Mumbai,17,0.85,Female,Cash
555158,22725,Spices,4,01-06-2021 08:38,3.75,14842,Mumbai,15,0.75,Female,Cash
555158,22728,Cakes,4,01-06-2021 08:38,3.75,14842,Mumbai,15,0.75,Female,Cash
555158,22727,Rice,4,01-06-2021 08:38,3.75,14842,Mumbai,15,0.75,Male,Cash
555158,84970S,Cakes,12,01-06-2021 08:38,0.85,14842,Mumbai,10.2,0.51,Female,Cash
555158,23144,Health Drinks,12,01-06-2021 08:38,0.83,14842,Mumbai,9.96,0.498,Male,Ewallet
555158,84755,Organic Vegetables,16,01-06-2021 08:38,0.65,14842,Mumbai,10.4,0.52,Female,Credit card
555158,48194,Breads & Buns,2,01-06-2021 08:38,7.95,14842,Mumbai,15.9,0.795,Female,Cash
555158,48138,Fresh Vegetables,2,01-06-2021 08:38,7.95,14842,Mumbai,15.9,0.795,Female,Cash
555158,48111,Cookies,2,01-06-2021 08:38,7.95,14842,Mumbai,15.9,0.795,Male,Cash
555158,48188,Edible Oil & Ghee,2,01-06-2021 08:38,7.95,14842,Mumbai,15.9,0.795,Male,Ewallet
555158,23284,Organic Staples,2,01-06-2021 08:38,7.95,14842,Mumbai,15.9,0.795,Female,Credit card
555158,23283,Atta & Flour,2,01-06-2021 08:38,7.95,14842,Mumbai,15.9,0.795,Male,Cash
555158,84879,Health Drinks,8,01-06-2021 08:38,1.69,14842,Mumbai,13.52,0.676,Male,Ewallet
555158,22501,Breads & Buns,2,01-06-2021 08:38,9.95,14842,Mumbai,19.9,0.995,Male,Credit card
555159,22916,Breads & Buns,12,01-06-2021 09:06,0.65,15124,Mumbai,7.8,0.39,Male,Credit card
555159,22919,Dals & Pulses,12,01-06-2021 09:06,0.65,15124,Mumbai,7.8,0.39,Male,Ewallet
555159,22917,Noodles,12,01-06-2021 09:06,0.65,15124,Mumbai,7.8,0.39,Female,Ewallet
555159,22920,Spices,12,01-06-2021 09:06,0.65,15124,Mumbai,7.8,0.39,Male,Ewallet
555159,22918,Masalas,12,01-06-2021 09:06,0.65,15124,Mumbai,7.8,0.39,Female,Ewallet
555159,22921,Atta & Flour,12,01-06-2021 09:06,0.65,15124,Mumbai,7.8,0.39,Female,Credit card
555159,22961,Dals & Pulses,12,01-06-2021 09:06,1.45,15124,Mumbai,17.4,0.87,Male,Credit card
555159,84997A,Organic Fruits,4,01-06-2021 09:06,4.15,15124,Mumbai,16.6,0.83,Male,Credit card
555159,22487,Eggs,1,01-06-2021 09:06,9.95,15124,Mumbai,9.95,0.4975,Male,Credit card
555160,22383,Soft Drinks,100,01-06-2021 09:18,1.45,14646,Chennai,145,7.25,Male,Ewallet
555160,84997A,Chocolates,72,01-06-2021 09:18,3.75,14646,Chennai,270,13.5,Male,Credit card
555160,23256,Fish,72,01-06-2021 09:18,3.75,14646,Chennai,270,13.5,Female,Cash
555160,21731,Chicken,144,01-06-2021 09:18,1.45,14646,Chennai,208.8,10.44,Female,Credit card
555160,21930,Edible Oil & Ghee,100,01-06-2021 09:18,1.79,14646,Chennai,179,8.95,Male,Ewallet
555160,23204,Health Drinks,100,01-06-2021 09:18,0.72,14646,Chennai,72,3.6,Female,Ewallet
555160,23205,Noodles,200,01-06-2021 09:18,0.72,14646,Chennai,144,7.2,Female,Cash
555160,21578,Chocolates,60,01-06-2021 09:18,2.25,14646,Chennai,135,6.75,Male,Cash
555160,22629,Cookies,64,01-06-2021 09:18,1.65,14646,Chennai,105.6,5.28,Female,Cash
555160,22326,Chocolates,48,01-06-2021 09:18,2.55,14646,Chennai,122.4,6.12,Male,Credit card
555160,20752,Dals & Pulses,12,01-06-2021 09:18,2.1,14646,Chennai,25.2,1.26,Female,Ewallet
555160,22625,Organic Vegetables,2,01-06-2021 09:18,8.5,14646,Chennai,17,0.85,Female,Cash
555160,22630,Dals & Pulses,64,01-06-2021 09:18,1.65,14646,Chennai,105.6,5.28,Male,Credit card
555161,23281,Health Drinks,12,01-06-2021 09:26,0.83,12423,Kolkata,9.96,0.498,Female,Cash
555161,23204,Cakes,10,01-06-2021 09:26,0.85,12423,Kolkata,8.5,0.425,Male,Cash
555161,20724,Rice,10,01-06-2021 09:26,0.85,12423,Kolkata,8.5,0.425,Female,Ewallet
555161,23084,Soft Drinks,24,01-06-2021 09:26,1.79,12423,Kolkata,42.96,2.148,Male,Credit card
555161,POST,Eggs,1,01-06-2021 09:26,15,12423,Kolkata,15,0.75,Female,Cash
555162,21498,Spices,25,01-06-2021 10:15,0.42,12473,Banglore,10.5,0.525,Male,Cash
555162,21499,Chocolates,25,01-06-2021 10:15,0.42,12473,Banglore,10.5,0.525,Female,Credit card
555162,23203,Cakes,10,01-06-2021 10:15,2.08,12473,Banglore,20.8,1.04,Female,Ewallet
555162,22082,Fish,10,01-06-2021 10:15,1.65,12473,Banglore,16.5,0.825,Male,Credit card
555162,22989,Chicken,6,01-06-2021 10:15,3.25,12473,Banglore,19.5,0.975,Male,Ewallet
555162,22907,Organic Staples,12,01-06-2021 10:15,0.85,12473,Banglore,10.2,0.51,Female,Credit card
555162,23206,Noodles,10,01-06-2021 10:15,1.65,12473,Banglore,16.5,0.825,Male,Credit card
555162,22895,Dals & Pulses,6,01-06-2021 10:15,3.25,12473,Banglore,19.5,0.975,Male,Credit card
555162,21672,Biscuits,12,01-06-2021 10:15,1.25,12473,Banglore,15,0.75,Female,Credit card
555162,21673,Spices,12,01-06-2021 10:15,1.25,12473,Banglore,15,0.75,Male,Credit card
555162,22775,Noodles,12,01-06-2021 10:15,1.25,12473,Banglore,15,0.75,Female,Credit card
555162,84755,Biscuits,16,01-06-2021 10:15,0.65,12473,Banglore,10.4,0.52,Male,Ewallet
555162,82484,Soft Drinks,2,01-06-2021 10:15,7.95,12473,Banglore,15.9,0.795,Female,Cash
555162,84879,Rice,16,01-06-2021 10:15,1.69,12473,Banglore,27.04,1.352,Male,Credit card
555162,22432,Cakes,6,01-06-2021 10:15,1.95,12473,Banglore,11.7,0.585,Male,Cash
555162,22433,Fresh Vegetables,6,01-06-2021 10:15,1.95,12473,Banglore,11.7,0.585,Male,Ewallet
555162,22431,Organic Fruits,6,01-06-2021 10:15,1.95,12473,Banglore,11.7,0.585,Female,Ewallet
555162,23010,Chocolates,3,01-06-2021 10:15,16.95,12473,Banglore,50.85,2.5425,Female,Ewallet
555162,22418,Spices,24,01-06-2021 10:15,0.85,12473,Banglore,20.4,1.02,Male,Credit card
555162,22328,Soft Drinks,6,01-06-2021 10:15,2.95,12473,Banglore,17.7,0.885,Female,Cash
555162,22326,Cakes,6,01-06-2021 10:15,2.95,12473,Banglore,17.7,0.885,Male,Credit card
555162,22556,Biscuits,12,01-06-2021 10:15,1.65,12473,Banglore,19.8,0.99,Male,Ewallet
555162,22554,Edible Oil & Ghee,12,01-06-2021 10:15,1.65,12473,Banglore,19.8,0.99,Female,Credit card
555162,84077,Fresh Vegetables,48,01-06-2021 10:15,0.29,12473,Banglore,13.92,0.696,Female,Ewallet
555162,21918,Masalas,24,01-06-2021 10:15,0.42,12473,Banglore,10.08,0.504,Male,Cash
555162,22741,Biscuits,48,01-06-2021 10:15,0.85,12473,Banglore,40.8,2.04,Female,Credit card
555162,22740,Atta & Flour,48,01-06-2021 10:15,0.85,12473,Banglore,40.8,2.04,Male,Cash
555162,20981,Organic Fruits,12,01-06-2021 10:15,0.85,12473,Banglore,10.2,0.51,Female,Credit card
555162,22584,Spices,6,01-06-2021 10:15,2.55,12473,Banglore,15.3,0.765,Female,Ewallet
555162,22813,Fresh Vegetables,12,01-06-2021 10:15,1.95,12473,Banglore,23.4,1.17,Female,Credit card
555162,22045,Chocolates,25,01-06-2021 10:15,0.42,12473,Banglore,10.5,0.525,Female,Cash
555162,22704,Soft Drinks,25,01-06-2021 10:15,0.42,12473,Banglore,10.5,0.525,Female,Credit card
555162,22704,Dals & Pulses,25,01-06-2021 10:15,0.42,12473,Banglore,10.5,0.525,Male,Ewallet
555162,23233,Masalas,25,01-06-2021 10:15,0.42,12473,Banglore,10.5,0.525,Female,Ewallet
555162,POST,Atta & Flour,4,01-06-2021 10:15,18,12473,Banglore,72,3.6,Male,Credit card
C555163,POST,Chocolates,-2,01-06-2021 10:18,18,12473,Banglore,-36,-1.8,Female,Credit card
555164,23170,Fresh Vegetables,96,01-06-2021 10:24,1.45,14646,Chennai,139.2,6.96,Male,Ewallet
555164,23173,Spices,12,01-06-2021 10:24,8.15,14646,Chennai,97.8,4.89,Male,Ewallet
555164,23174,Organic Vegetables,72,01-06-2021 10:24,3.75,14646,Chennai,270,13.5,Male,Cash
555164,23175,Eggs,72,01-06-2021 10:24,2.75,14646,Chennai,198,9.9,Female,Cash
555164,22385,Chicken,100,01-06-2021 10:24,1.79,14646,Chennai,179,8.95,Female,Ewallet
555164,20712,Chicken,200,01-06-2021 10:24,1.79,14646,Chennai,358,17.9,Female,Ewallet
555164,23207,Biscuits,100,01-06-2021 10:24,1.45,14646,Chennai,145,7.25,Female,Credit card
555164,22848,Chocolates,12,01-06-2021 10:24,14.95,14646,Chennai,179.4,8.97,Male,Ewallet
555164,22631,Soft Drinks,192,01-06-2021 10:24,1.65,14646,Chennai,316.8,15.84,Male,Ewallet
555164,22326,Breads & Buns,240,01-06-2021 10:24,2.55,14646,Chennai,612,30.6,Male,Cash
555164,20724,Edible Oil & Ghee,100,01-06-2021 10:24,0.72,14646,Chennai,72,3.6,Male,Ewallet
555164,22629,Noodles,320,01-06-2021 10:24,1.65,14646,Chennai,528,26.4,Female,Credit card
555164,22630,Cakes,320,01-06-2021 10:24,1.65,14646,Chennai,528,26.4,Male,Credit card
555194,21988,Edible Oil & Ghee,96,01-06-2021 11:13,0.64,16422,Mumbai,61.44,3.072,Male,Ewallet
555194,21989,Breads & Buns,96,01-06-2021 11:13,0.72,16422,Mumbai,69.12,3.456,Male,Cash
555194,21243,Cakes,96,01-06-2021 11:13,1.45,16422,Mumbai,139.2,6.96,Male,Ewallet
555194,21380,Mutton,12,01-06-2021 11:13,2.95,16422,Mumbai,35.4,1.77,Female,Credit card
555194,22090,Rice,40,01-06-2021 11:13,2.55,16422,Mumbai,102,5.1,Male,Cash
555194,22088,Health Drinks,40,01-06-2021 11:13,2.55,16422,Mumbai,102,5.1,Male,Cash
555194,84755,Spices,144,01-06-2021 11:13,0.55,16422,Mumbai,79.2,3.96,Male,Ewallet
555195,23084,Mutton,6,01-06-2021 11:27,2.08,15240,Mumbai,12.48,0.624,Male,Credit card
555195,23100,Organic Staples,12,01-06-2021 11:27,1.25,15240,Mumbai,15,0.75,Male,Credit card
555195,23112,Cakes,2,01-06-2021 11:27,7.5,15240,Mumbai,15,0.75,Female,Credit card
555195,22423,Fresh Vegetables,1,01-06-2021 11:27,12.75,15240,Mumbai,12.75,0.6375,Male,Cash
555195,22457,Fish,6,01-06-2021 11:27,2.95,15240,Mumbai,17.7,0.885,Female,Cash
555195,22469,Mutton,40,01-06-2021 11:27,1.45,15240,Mumbai,58,2.9,Female,Ewallet
555195,85123A,Breads & Buns,6,01-06-2021 11:27,2.95,15240,Mumbai,17.7,0.885,Female,Credit card
555195,21668,Chocolates,36,01-06-2021 11:27,1.25,15240,Mumbai,45,2.25,Male,Ewallet
555195,21671,Dals & Pulses,24,01-06-2021 11:27,1.25,15240,Mumbai,30,1.5,Female,Credit card
555195,21670,Edible Oil & Ghee,24,01-06-2021 11:27,1.25,15240,Mumbai,30,1.5,Female,Ewallet
555195,21672,Soft Drinks,12,01-06-2021 11:27,1.25,15240,Mumbai,15,0.75,Male,Ewallet
555195,21877,Biscuits,12,01-06-2021 11:27,1.25,15240,Mumbai,15,0.75,Male,Credit card
555195,22961,Fish,12,01-06-2021 11:27,1.45,15240,Mumbai,17.4,0.87,Female,Ewallet
555195,21216,Noodles,4,01-06-2021 11:27,4.95,15240,Mumbai,19.8,0.99,Male,Cash
555195,21843,Fish,1,01-06-2021 11:27,10.95,15240,Mumbai,10.95,0.5475,Female,Ewallet
555195,20914,Spices,6,01-06-2021 11:27,2.95,15240,Mumbai,17.7,0.885,Male,Credit card
555195,23203,Chocolates,10,01-06-2021 11:27,2.08,15240,Mumbai,20.8,1.04,Male,Cash
555195,16161P,Cookies,25,01-06-2021 11:27,0.42,15240,Mumbai,10.5,0.525,Male,Credit card
555195,79321,Rice,4,01-06-2021 11:27,5.75,15240,Mumbai,23,1.15,Female,Cash
555195,23108,Biscuits,2,01-06-2021 11:27,6.25,15240,Mumbai,12.5,0.625,Female,Cash
C555196,85213,Health Drinks,-1,01-06-2021 11:40,0.85,14606,Mumbai,-0.85,-0.0425,Female,Ewallet
C555196,22507,Cookies,-1,01-06-2021 11:40,4.95,14606,Mumbai,-4.95,-0.2475,Female,Credit card
C555196,20970,Fresh Vegetables,-1,01-06-2021 11:40,3.75,14606,Mumbai,-3.75,-0.1875,Female,Ewallet
C555197,84978,Chocolates,-5,01-06-2021 11:45,1.06,17739,Mumbai,-5.3,-0.265,Female,Ewallet
555198,22423,Edible Oil & Ghee,2,01-06-2021 11:52,12.75,15916,Mumbai,25.5,1.275,Female,Cash
555198,22038,Soft Drinks,25,01-06-2021 11:52,0.42,15916,Mumbai,10.5,0.525,Female,Cash
555198,22040,Breads & Buns,25,01-06-2021 11:52,0.42,15916,Mumbai,10.5,0.525,Female,Cash
555198,84508B,Cookies,3,01-06-2021 11:52,2.55,15916,Mumbai,7.65,0.3825,Male,Credit card
555198,22625,Health Drinks,2,01-06-2021 11:52,8.5,15916,Mumbai,17,0.85,Female,Ewallet
555198,84508A,Cakes,3,01-06-2021 11:52,2.55,15916,Mumbai,7.65,0.3825,Male,Ewallet
555198,22165,Chocolates,1,01-06-2021 11:52,12.75,15916,Mumbai,12.75,0.6375,Female,Cash
555198,22430,Fish,2,01-06-2021 11:52,4.95,15916,Mumbai,9.9,0.495,Female,Ewallet
555198,22427,Chocolates,2,01-06-2021 11:52,5.95,15916,Mumbai,11.9,0.595,Male,Cash
555199,22487,Spices,1,01-06-2021 12:05,9.95,14606,Mumbai,9.95,0.4975,Male,Credit card
555199,22430,Fresh Vegetables,1,01-06-2021 12:05,4.95,14606,Mumbai,4.95,0.2475,Female,Cash
555199,21174,Cookies,1,01-06-2021 12:05,2.08,14606,Mumbai,2.08,0.104,Male,Cash
555199,84849B,Organic Staples,1,01-06-2021 12:05,1.69,14606,Mumbai,1.69,0.0845,Female,Ewallet
555199,84849D,Eggs,1,01-06-2021 12:05,1.69,14606,Mumbai,1.69,0.0845,Female,Ewallet
555199,21781,Chocolates,1,01-06-2021 12:05,14.95,14606,Mumbai,14.95,0.7475,Female,Credit card
555199,21784,Fish,1,01-06-2021 12:05,9.95,14606,Mumbai,9.95,0.4975,Female,Credit card
555199,21242,Fish,2,01-06-2021 12:05,1.69,14606,Mumbai,3.38,0.169,Female,Cash
555199,22109,Fresh Vegetables,3,01-06-2021 12:05,3.75,14606,Mumbai,11.25,0.5625,Male,Ewallet
555199,21935,Spices,1,01-06-2021 12:05,1.65,14606,Mumbai,1.65,0.0825,Male,Credit card
555199,22909,Breads & Buns,1,01-06-2021 12:05,0.85,14606,Mumbai,0.85,0.0425,Male,Credit card
555199,22998,Fish,24,01-06-2021 12:05,0.42,14606,Mumbai,10.08,0.504,Female,Credit card
555199,72351B,Organic Vegetables,1,01-06-2021 12:05,2.1,14606,Mumbai,2.1,0.105,Male,Cash
555199,10135,Health Drinks,1,01-06-2021 12:05,1.25,14606,Mumbai,1.25,0.0625,Male,Credit card
555199,22318,Dals & Pulses,1,01-06-2021 12:05,2.95,14606,Mumbai,2.95,0.1475,Female,Cash
555199,22481,Spices,1,01-06-2021 12:05,1.25,14606,Mumbai,1.25,0.0625,Female,Cash
555199,20726,Atta & Flour,2,01-06-2021 12:05,1.65,14606,Mumbai,3.3,0.165,Male,Ewallet
555199,21094,Eggs,1,01-06-2021 12:05,0.85,14606,Mumbai,0.85,0.0425,Male,Credit card
555199,22241,Biscuits,1,01-06-2021 12:05,1.25,14606,Mumbai,1.25,0.0625,Male,Credit card
555199,21363,Soft Drinks,1,01-06-2021 12:05,4.95,14606,Mumbai,4.95,0.2475,Male,Ewallet
555199,22329,Atta & Flour,1,01-06-2021 12:05,1.65,14606,Mumbai,1.65,0.0825,Male,Credit card
555199,22203,Health Drinks,1,01-06-2021 12:05,3.75,14606,Mumbai,3.75,0.1875,Female,Credit card
555199,22197,Noodles,2,01-06-2021 12:05,0.85,14606,Mumbai,1.7,0.085,Male,Cash
555199,22349,Cookies,1,01-06-2021 12:05,3.75,14606,Mumbai,3.75,0.1875,Male,Cash
555199,21900,Noodles,1,01-06-2021 12:05,0.65,14606,Mumbai,0.65,0.0325,Male,Cash
555199,84978,Chicken,1,01-06-2021 12:05,1.25,14606,Mumbai,1.25,0.0625,Male,Credit card
555199,85123A,Chocolates,1,01-06-2021 12:05,2.95,14606,Mumbai,2.95,0.1475,Male,Ewallet
555199,23301,Spices,1,01-06-2021 12:05,1.65,14606,Mumbai,1.65,0.0825,Male,Ewallet
555199,23300,Atta & Flour,1,01-06-2021 12:05,1.65,14606,Mumbai,1.65,0.0825,Male,Credit card
555200,21035,Health Drinks,1,01-06-2021 12:05,3.25,17315,Mumbai,3.25,0.1625,Male,Ewallet
555200,47566,Fresh Fruits,12,01-06-2021 12:05,4.95,17315,Mumbai,59.4,2.97,Male,Ewallet
555200,21894,Cookies,10,01-06-2021 12:05,1.25,17315,Mumbai,12.5,0.625,Male,Cash
555200,21792,Mutton,3,01-06-2021 12:05,3.95,17315,Mumbai,11.85,0.5925,Male,Cash
555200,22151,Health Drinks,48,01-06-2021 12:05,0.42,17315,Mumbai,20.16,1.008,Male,Ewallet
555200,21447,Organic Vegetables,12,01-06-2021 12:05,1.25,17315,Mumbai,15,0.75,Male,Credit card
555200,84970S,Chicken,24,01-06-2021 12:05,0.85,17315,Mumbai,20.4,1.02,Male,Credit card
555200,22441,Health Drinks,16,01-06-2021 12:05,2.1,17315,Mumbai,33.6,1.68,Male,Cash
555200,71459,Atta & Flour,24,01-06-2021 12:05,0.85,17315,Mumbai,20.4,1.02,Male,Credit card
555200,85127,Organic Staples,4,01-06-2021 12:05,4.95,17315,Mumbai,19.8,0.99,Female,Ewallet
555200,22487,Fresh Vegetables,1,01-06-2021 12:05,9.95,17315,Mumbai,9.95,0.4975,Male,Ewallet
555200,23301,Cakes,10,01-06-2021 12:05,1.65,17315,Mumbai,16.5,0.825,Male,Cash
555200,23300,Atta & Flour,12,01-06-2021 12:05,1.65,17315,Mumbai,19.8,0.99,Male,Credit card
555201,22090,Biscuits,6,01-06-2021 12:10,2.95,16969,Mumbai,17.7,0.885,Male,Cash
555201,22083,Cookies,6,01-06-2021 12:10,2.95,16969,Mumbai,17.7,0.885,Male,Ewallet
555201,47590A,Breads & Buns,3,01-06-2021 12:10,5.45,16969,Mumbai,16.35,0.8175,Male,Cash
555201,47590B,Spices,3,01-06-2021 12:10,5.45,16969,Mumbai,16.35,0.8175,Female,Cash
555201,21212,Edible Oil & Ghee,24,01-06-2021 12:10,0.55,16969,Mumbai,13.2,0.66,Male,Ewallet
555201,21975,Masalas,24,01-06-2021 12:10,0.55,16969,Mumbai,13.2,0.66,Female,Cash
555201,22956,Eggs,6,01-06-2021 12:10,2.1,16969,Mumbai,12.6,0.63,Male,Credit card
555201,22955,Health Drinks,6,01-06-2021 12:10,2.1,16969,Mumbai,12.6,0.63,Male,Credit card
555201,22222,Cookies,3,01-06-2021 12:10,4.95,16969,Mumbai,14.85,0.7425,Female,Credit card
555201,22776,Health Drinks,1,01-06-2021 12:10,9.95,16969,Mumbai,9.95,0.4975,Female,Cash
555201,22128,Health Drinks,12,01-06-2021 12:10,1.25,16969,Mumbai,15,0.75,Female,Ewallet
