InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
542777,21181,Chocolates,12,01-02-2021 08:31,2.1,14911,Hyderabad,25.2,1.26,Male,Credit card
542777,21166,Noodles,12,01-02-2021 08:31,1.95,14911,Hyderabad,23.4,1.17,Male,Credit card
542777,22413,Edible Oil & Ghee,6,01-02-2021 08:31,2.95,14911,Hyderabad,17.7,0.885,Female,Ewallet
542777,21411,Organic Fruits,3,01-02-2021 08:31,4.25,14911,Hyderabad,12.75,0.6375,Female,Cash
542777,22508,Breads & Buns,4,01-02-2021 08:31,3.75,14911,Hyderabad,15,0.75,Female,Credit card
542777,84683,Breads & Buns,48,01-02-2021 08:31,0.65,14911,Hyderabad,31.2,1.56,Female,Cash
542777,21733,Masalas,12,01-02-2021 08:31,2.95,14911,Hyderabad,35.4,1.77,Female,Credit card
542777,22136,Health Drinks,12,01-02-2021 08:31,1.65,14911,Hyderabad,19.8,0.99,Female,Credit card
542777,22137,Eggs,6,01-02-2021 08:31,2.95,14911,Hyderabad,17.7,0.885,Male,Credit card
542777,85184C,Eggs,6,01-02-2021 08:31,2.95,14911,Hyderabad,17.7,0.885,Male,Cash
542777,85123A,Noodles,6,01-02-2021 08:31,2.95,14911,Hyderabad,17.7,0.885,Male,Ewallet
542777,22132,Eggs,12,01-02-2021 08:31,0.85,14911,Hyderabad,10.2,0.51,Male,Ewallet
542777,21470,Breads & Buns,6,01-02-2021 08:31,3.75,14911,Hyderabad,22.5,1.125,Male,Ewallet
542777,22625,Mutton,2,01-02-2021 08:31,8.5,14911,Hyderabad,17,0.85,Male,Ewallet
542777,21232,Chicken,24,01-02-2021 08:31,1.25,14911,Hyderabad,30,1.5,Male,Credit card
542777,85099B,Fresh Vegetables,10,01-02-2021 08:31,1.95,14911,Hyderabad,19.5,0.975,Female,Ewallet
542777,20985,Masalas,12,01-02-2021 08:31,1.25,14911,Hyderabad,15,0.75,Male,Cash
542777,22208,Eggs,12,01-02-2021 08:31,1.65,14911,Hyderabad,19.8,0.99,Male,Ewallet
542777,22211,Chicken,12,01-02-2021 08:31,1.65,14911,Hyderabad,19.8,0.99,Female,Credit card
542777,21635,Cakes,6,01-02-2021 08:31,3.75,14911,Hyderabad,22.5,1.125,Female,Credit card
542777,84536A,Noodles,16,01-02-2021 08:31,0.42,14911,Hyderabad,6.72,0.336,Female,Cash
542777,22045,Cookies,25,01-02-2021 08:31,0.42,14911,Hyderabad,10.5,0.525,Male,Credit card
542777,16156S,Breads & Buns,25,01-02-2021 08:31,0.42,14911,Hyderabad,10.5,0.525,Male,Cash
542777,22382,Fish,10,01-02-2021 08:31,1.65,14911,Hyderabad,16.5,0.825,Female,Ewallet
542777,20725,Chicken,10,01-02-2021 08:31,1.65,14911,Hyderabad,16.5,0.825,Female,Ewallet
542777,21559,Noodles,6,01-02-2021 08:31,2.55,14911,Hyderabad,15.3,0.765,Male,Cash
542777,21915,Organic Staples,12,01-02-2021 08:31,1.25,14911,Hyderabad,15,0.75,Male,Credit card
542777,22487,Dals & Pulses,4,01-02-2021 08:31,8.5,14911,Hyderabad,34,1.7,Male,Ewallet
542777,22417,Noodles,24,01-02-2021 08:31,0.55,14911,Hyderabad,13.2,0.66,Female,Ewallet
542777,84992,Soft Drinks,24,01-02-2021 08:31,0.55,14911,Hyderabad,13.2,0.66,Female,Ewallet
542777,22497,Soft Drinks,4,01-02-2021 08:31,4.25,14911,Hyderabad,17,0.85,Female,Credit card
542777,22624,Rice,2,01-02-2021 08:31,8.5,14911,Hyderabad,17,0.85,Male,Credit card
542778,21471,Chocolates,6,01-02-2021 09:01,3.75,14496,Mumbai,22.5,1.125,Male,Cash
542778,22771,Soft Drinks,12,01-02-2021 09:01,1.25,14496,Mumbai,15,0.75,Male,Cash
542778,21672,Organic Fruits,12,01-02-2021 09:01,1.25,14496,Mumbai,15,0.75,Female,Cash
542778,84879,Soft Drinks,8,01-02-2021 09:01,1.69,14496,Mumbai,13.52,0.676,Female,Cash
542778,22139,Chocolates,3,01-02-2021 09:01,4.95,14496,Mumbai,14.85,0.7425,Female,Ewallet
542778,21485,Fresh Vegetables,3,01-02-2021 09:01,4.95,14496,Mumbai,14.85,0.7425,Male,Cash
542778,22835,Chicken,4,01-02-2021 09:01,4.65,14496,Mumbai,18.6,0.93,Female,Cash
542778,22113,Chocolates,4,01-02-2021 09:01,3.75,14496,Mumbai,15,0.75,Male,Cash
542778,21257,Cakes,2,01-02-2021 09:01,7.95,14496,Mumbai,15.9,0.795,Female,Cash
542778,22180,Fish,1,01-02-2021 09:01,9.95,14496,Mumbai,9.95,0.4975,Female,Ewallet
542778,22423,Soft Drinks,3,01-02-2021 09:01,12.75,14496,Mumbai,38.25,1.9125,Male,Ewallet
542778,84945,Chicken,12,01-02-2021 09:01,0.85,14496,Mumbai,10.2,0.51,Female,Credit card
542778,48188,Mutton,2,01-02-2021 09:01,7.95,14496,Mumbai,15.9,0.795,Female,Ewallet
542778,21781,Soft Drinks,1,01-02-2021 09:01,14.95,14496,Mumbai,14.95,0.7475,Male,Ewallet
542779,21121,Health Drinks,24,01-02-2021 09:36,1.25,17147,Mumbai,30,1.5,Male,Credit card
542779,21122,Spices,24,01-02-2021 09:36,1.25,17147,Mumbai,30,1.5,Female,Credit card
542779,21124,Eggs,24,01-02-2021 09:36,1.25,17147,Mumbai,30,1.5,Female,Cash
542779,22858,Organic Vegetables,12,01-02-2021 09:36,1.65,17147,Mumbai,19.8,0.99,Male,Cash
542779,22859,Eggs,6,01-02-2021 09:36,1.65,17147,Mumbai,9.9,0.495,Male,Cash
542779,22860,Noodles,6,01-02-2021 09:36,1.65,17147,Mumbai,9.9,0.495,Male,Ewallet
542779,22861,Fish,6,01-02-2021 09:36,1.65,17147,Mumbai,9.9,0.495,Female,Cash
542779,21977,Breads & Buns,24,01-02-2021 09:36,0.55,17147,Mumbai,13.2,0.66,Male,Ewallet
542779,21212,Organic Fruits,24,01-02-2021 09:36,0.55,17147,Mumbai,13.2,0.66,Male,Ewallet
542779,22417,Fresh Vegetables,24,01-02-2021 09:36,0.55,17147,Mumbai,13.2,0.66,Male,Cash
542779,22423,Organic Fruits,6,01-02-2021 09:36,12.75,17147,Mumbai,76.5,3.825,Female,Ewallet
542779,22699,Health Drinks,18,01-02-2021 09:36,2.95,17147,Mumbai,53.1,2.655,Female,Ewallet
542779,84375,Fresh Fruits,12,01-02-2021 09:36,2.1,17147,Mumbai,25.2,1.26,Female,Ewallet
542779,84380,Biscuits,12,01-02-2021 09:36,1.25,17147,Mumbai,15,0.75,Female,Ewallet
542779,84378,Eggs,12,01-02-2021 09:36,1.25,17147,Mumbai,15,0.75,Female,Credit card
542779,84279B,Edible Oil & Ghee,4,01-02-2021 09:36,3.75,17147,Mumbai,15,0.75,Male,Ewallet
542779,84279P,Rice,4,01-02-2021 09:36,3.75,17147,Mumbai,15,0.75,Female,Credit card
542779,21156,Cakes,8,01-02-2021 09:36,1.95,17147,Mumbai,15.6,0.78,Male,Credit card
542780,82583,Breads & Buns,12,01-02-2021 09:38,2.1,17675,Mumbai,25.2,1.26,Male,Credit card
542780,85150,Biscuits,12,01-02-2021 09:38,2.55,17675,Mumbai,30.6,1.53,Male,Cash
542780,85099B,Fresh Vegetables,10,01-02-2021 09:38,1.95,17675,Mumbai,19.5,0.975,Female,Cash
542780,21931,Eggs,20,01-02-2021 09:38,1.95,17675,Mumbai,39,1.95,Male,Credit card
542780,20713,Health Drinks,20,01-02-2021 09:38,1.95,17675,Mumbai,39,1.95,Male,Cash
542780,21929,Biscuits,10,01-02-2021 09:38,1.95,17675,Mumbai,19.5,0.975,Male,Ewallet
542780,22189,Organic Staples,8,01-02-2021 09:38,3.95,17675,Mumbai,31.6,1.58,Male,Cash
542780,22294,Organic Vegetables,24,01-02-2021 09:38,1.25,17675,Mumbai,30,1.5,Male,Credit card
542780,22804,Organic Staples,6,01-02-2021 09:38,2.95,17675,Mumbai,17.7,0.885,Male,Credit card
542780,85123A,Organic Fruits,32,01-02-2021 09:38,2.55,17675,Mumbai,81.6,4.08,Male,Ewallet
542780,22193,Soft Drinks,2,01-02-2021 09:38,8.5,17675,Mumbai,17,0.85,Female,Cash
542780,22192,Atta & Flour,2,01-02-2021 09:38,8.5,17675,Mumbai,17,0.85,Female,Credit card
542780,22191,Fresh Fruits,2,01-02-2021 09:38,8.5,17675,Mumbai,17,0.85,Male,Ewallet
542780,22726,Fish,12,01-02-2021 09:38,3.75,17675,Mumbai,45,2.25,Female,Ewallet
542780,22727,Cookies,4,01-02-2021 09:38,3.75,17675,Mumbai,15,0.75,Female,Ewallet
542780,22730,Chocolates,4,01-02-2021 09:38,3.75,17675,Mumbai,15,0.75,Male,Ewallet
542780,47566,Spices,10,01-02-2021 09:38,4.65,17675,Mumbai,46.5,2.325,Female,Credit card
542780,21175,Rice,24,01-02-2021 09:38,2.1,17675,Mumbai,50.4,2.52,Male,Credit card
542780,21181,Cakes,24,01-02-2021 09:38,2.1,17675,Mumbai,50.4,2.52,Male,Ewallet
542780,82484,Masalas,12,01-02-2021 09:38,5.55,17675,Mumbai,66.6,3.33,Male,Ewallet
542780,22681,Organic Vegetables,10,01-02-2021 09:38,1.25,17675,Mumbai,12.5,0.625,Male,Cash
542780,22680,Dals & Pulses,10,01-02-2021 09:38,1.25,17675,Mumbai,12.5,0.625,Female,Cash
C542781,21731,Spices,-12,01-02-2021 09:38,1.65,12626,Banglore,-19.8,-0.99,Male,Ewallet
C542781,22634,Noodles,-3,01-02-2021 09:38,8.5,12626,Banglore,-25.5,-1.275,Male,Ewallet
542782,20702,Rice,6,01-02-2021 10:00,4.25,12712,Banglore,25.5,1.275,Female,Ewallet
542782,22173,Health Drinks,8,01-02-2021 10:00,2.95,12712,Banglore,23.6,1.18,Male,Credit card
542782,22320,Eggs,3,01-02-2021 10:00,5.95,12712,Banglore,17.85,0.8925,Male,Cash
542782,22171,Eggs,4,01-02-2021 10:00,8.5,12712,Banglore,34,1.7,Male,Credit card
542782,22168,Fresh Vegetables,2,01-02-2021 10:00,8.5,12712,Banglore,17,0.85,Female,Credit card
542782,82494L,Chocolates,12,01-02-2021 10:00,2.95,12712,Banglore,35.4,1.77,Female,Credit card
542782,22763,Soft Drinks,2,01-02-2021 10:00,9.95,12712,Banglore,19.9,0.995,Female,Cash
542782,22957,Spices,12,01-02-2021 10:00,2.95,12712,Banglore,35.4,1.77,Female,Ewallet
542782,22788,Noodles,4,01-02-2021 10:00,9.95,12712,Banglore,39.8,1.99,Male,Credit card
542782,22914,Health Drinks,6,01-02-2021 10:00,4.95,12712,Banglore,29.7,1.485,Female,Ewallet
542782,POST,Health Drinks,2,01-02-2021 10:00,18,12712,Banglore,36,1.8,Male,Ewallet
542783,21690,Soft Drinks,4,01-02-2021 10:02,0,,Mumbai,0,0,Female,Ewallet
542784,84795C,Spices,3,01-02-2021 10:04,0,,Mumbai,0,0,Female,Credit card
542785,48194,Eggs,10,01-02-2021 10:14,6.75,13881,Mumbai,67.5,3.375,Female,Ewallet
542785,48188,Organic Fruits,10,01-02-2021 10:14,6.75,13881,Mumbai,67.5,3.375,Female,Cash
542785,22149,Noodles,40,01-02-2021 10:14,1.85,13881,Mumbai,74,3.7,Male,Ewallet
542785,22150,Atta & Flour,40,01-02-2021 10:14,1.65,13881,Mumbai,66,3.3,Female,Ewallet
542785,21922,Chocolates,12,01-02-2021 10:14,6.95,13881,Mumbai,83.4,4.17,Female,Credit card
542785,84795B,Health Drinks,12,01-02-2021 10:14,6.95,13881,Mumbai,83.4,4.17,Female,Credit card
542785,84050,Noodles,72,01-02-2021 10:14,1.25,13881,Mumbai,90,4.5,Male,Ewallet
542785,84789,Atta & Flour,16,01-02-2021 10:14,2.95,13881,Mumbai,47.2,2.36,Male,Ewallet
542785,21080,Atta & Flour,96,01-02-2021 10:14,0.64,13881,Mumbai,61.44,3.072,Female,Credit card
542785,22354,Mutton,30,01-02-2021 10:14,3.39,13881,Mumbai,101.7,5.085,Male,Ewallet
542785,16016,Fish,200,01-02-2021 10:14,0.72,13881,Mumbai,144,7.2,Female,Credit card
542785,21181,Biscuits,48,01-02-2021 10:14,1.85,13881,Mumbai,88.8,4.44,Male,Cash
542785,84992,Chocolates,120,01-02-2021 10:14,0.42,13881,Mumbai,50.4,2.52,Female,Cash
542786,22970,Mutton,6,01-02-2021 10:15,2.55,17314,Mumbai,15.3,0.765,Female,Cash
542786,22616,Health Drinks,24,01-02-2021 10:15,0.29,17314,Mumbai,6.96,0.348,Male,Ewallet
542786,22902,Biscuits,12,01-02-2021 10:15,2.1,17314,Mumbai,25.2,1.26,Male,Credit card
542786,22134,Eggs,12,01-02-2021 10:15,0.42,17314,Mumbai,5.04,0.252,Female,Ewallet
542786,22131,Organic Vegetables,6,01-02-2021 10:15,1.95,17314,Mumbai,11.7,0.585,Female,Credit card
542786,22931,Atta & Flour,6,01-02-2021 10:15,2.55,17314,Mumbai,15.3,0.765,Female,Cash
542786,22930,Organic Vegetables,6,01-02-2021 10:15,2.55,17314,Mumbai,15.3,0.765,Male,Credit card
542786,20832,Soft Drinks,24,01-02-2021 10:15,0.85,17314,Mumbai,20.4,1.02,Female,Credit card
542786,21975,Soft Drinks,24,01-02-2021 10:15,0.55,17314,Mumbai,13.2,0.66,Female,Cash
542786,21212,Chicken,24,01-02-2021 10:15,0.55,17314,Mumbai,13.2,0.66,Female,Cash
542786,22951,Biscuits,24,01-02-2021 10:15,0.55,17314,Mumbai,13.2,0.66,Male,Ewallet
542786,20679,Rice,3,01-02-2021 10:15,5.95,17314,Mumbai,17.85,0.8925,Male,Cash
542786,85014A,Eggs,3,01-02-2021 10:15,5.95,17314,Mumbai,17.85,0.8925,Female,Ewallet
542786,21706,Fish,4,01-02-2021 10:15,4.95,17314,Mumbai,19.8,0.99,Female,Credit card
542786,21707,Biscuits,4,01-02-2021 10:15,4.95,17314,Mumbai,19.8,0.99,Male,Cash
542786,21355,Atta & Flour,24,01-02-2021 10:15,1.25,17314,Mumbai,30,1.5,Male,Ewallet
542786,22137,Breads & Buns,12,01-02-2021 10:15,2.95,17314,Mumbai,35.4,1.77,Female,Credit card
542786,20985,Breads & Buns,12,01-02-2021 10:15,1.25,17314,Mumbai,15,0.75,Female,Ewallet
542786,21314,Cookies,8,01-02-2021 10:15,2.1,17314,Mumbai,16.8,0.84,Female,Credit card
542786,22644,Spices,12,01-02-2021 10:15,1.45,17314,Mumbai,17.4,0.87,Female,Credit card
542786,21563,Atta & Flour,6,01-02-2021 10:15,2.95,17314,Mumbai,17.7,0.885,Male,Ewallet
C542787,85141,Atta & Flour,-1,01-02-2021 10:22,8.95,15864,Mumbai,-8.95,-0.4475,Male,Credit card
C542787,21319,Spices,-1,01-02-2021 10:22,1.65,15864,Mumbai,-1.65,-0.0825,Male,Credit card
C542787,21318,Noodles,-2,01-02-2021 10:22,1.65,15864,Mumbai,-3.3,-0.165,Female,Credit card
542788,21977,Eggs,48,01-02-2021 10:37,0.55,16570,Mumbai,26.4,1.32,Male,Credit card
542788,22402,Noodles,12,01-02-2021 10:37,1.25,16570,Mumbai,15,0.75,Female,Credit card
542788,22398,Health Drinks,12,01-02-2021 10:37,1.25,16570,Mumbai,15,0.75,Male,Ewallet
542788,22727,Fish,4,01-02-2021 10:37,3.75,16570,Mumbai,15,0.75,Female,Cash
542788,22726,Chocolates,4,01-02-2021 10:37,3.75,16570,Mumbai,15,0.75,Male,Cash
542788,22969,Rice,96,01-02-2021 10:37,1.25,16570,Mumbai,120,6,Female,Credit card
542788,84978,Fish,36,01-02-2021 10:37,1.06,16570,Mumbai,38.16,1.908,Male,Ewallet
542788,22281,Organic Vegetables,4,01-02-2021 10:37,5.95,16570,Mumbai,23.8,1.19,Male,Ewallet
542788,22957,Edible Oil & Ghee,6,01-02-2021 10:37,2.95,16570,Mumbai,17.7,0.885,Male,Ewallet
542788,22856,Cakes,12,01-02-2021 10:37,1.25,16570,Mumbai,15,0.75,Male,Ewallet
542788,22148,Rice,24,01-02-2021 10:37,1.95,16570,Mumbai,46.8,2.34,Female,Cash
542788,22863,Chocolates,8,01-02-2021 10:37,2.95,16570,Mumbai,23.6,1.18,Female,Cash
542788,84970S,Health Drinks,24,01-02-2021 10:37,0.85,16570,Mumbai,20.4,1.02,Female,Cash
542788,21212,Masalas,48,01-02-2021 10:37,0.55,16570,Mumbai,26.4,1.32,Male,Credit card
542788,22692,Soft Drinks,4,01-02-2021 10:37,7.95,16570,Mumbai,31.8,1.59,Female,Cash
542789,47566,Fresh Fruits,100,01-02-2021 10:38,3.75,17511,Mumbai,375,18.75,Female,Cash
542789,22668,Cakes,50,01-02-2021 10:38,2.55,17511,Mumbai,127.5,6.375,Male,Ewallet
542789,47590A,Soft Drinks,12,01-02-2021 10:38,5.45,17511,Mumbai,65.4,3.27,Male,Ewallet
542789,47590B,Chocolates,12,01-02-2021 10:38,5.45,17511,Mumbai,65.4,3.27,Female,Credit card
542789,22024,Fresh Vegetables,72,01-02-2021 10:38,0.36,17511,Mumbai,25.92,1.296,Female,Credit card
542789,22029,Atta & Flour,72,01-02-2021 10:38,0.36,17511,Mumbai,25.92,1.296,Female,Cash
542789,22045,Rice,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Male,Cash
542789,16161U,Health Drinks,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Female,Ewallet
542789,22716,Fish,72,01-02-2021 10:38,0.36,17511,Mumbai,25.92,1.296,Male,Cash
542789,22759,Noodles,96,01-02-2021 10:38,1.45,17511,Mumbai,139.2,6.96,Female,Ewallet
542789,21239,Fish,96,01-02-2021 10:38,0.72,17511,Mumbai,69.12,3.456,Male,Credit card
542789,20676,Spices,72,01-02-2021 10:38,1.06,17511,Mumbai,76.32,3.816,Male,Credit card
542789,20677,Fresh Vegetables,72,01-02-2021 10:38,1.06,17511,Mumbai,76.32,3.816,Male,Ewallet
542789,20675,Eggs,72,01-02-2021 10:38,1.06,17511,Mumbai,76.32,3.816,Female,Credit card
542789,20674,Organic Staples,72,01-02-2021 10:38,1.06,17511,Mumbai,76.32,3.816,Female,Cash
542789,21243,Cakes,96,01-02-2021 10:38,1.45,17511,Mumbai,139.2,6.96,Male,Cash
542789,21947,Cookies,12,01-02-2021 10:38,1.25,17511,Mumbai,15,0.75,Male,Credit card
542789,21930,Chicken,100,01-02-2021 10:38,1.65,17511,Mumbai,165,8.25,Male,Credit card
542789,22385,Health Drinks,100,01-02-2021 10:38,1.65,17511,Mumbai,165,8.25,Male,Credit card
542789,85099B,Fish,100,01-02-2021 10:38,1.65,17511,Mumbai,165,8.25,Male,Credit card
542789,85099F,Health Drinks,100,01-02-2021 10:38,1.65,17511,Mumbai,165,8.25,Female,Cash
542789,84879,Spices,160,01-02-2021 10:38,1.45,17511,Mumbai,232,11.6,Male,Credit card
542789,21755,Chicken,18,01-02-2021 10:38,5.45,17511,Mumbai,98.1,4.905,Male,Cash
542789,21754,Chocolates,18,01-02-2021 10:38,5.45,17511,Mumbai,98.1,4.905,Male,Cash
542789,21041,Noodles,12,01-02-2021 10:38,2.95,17511,Mumbai,35.4,1.77,Male,Cash
542789,21154,Spices,10,01-02-2021 10:38,1.25,17511,Mumbai,12.5,0.625,Male,Ewallet
542789,85208,Masalas,96,01-02-2021 10:38,1.69,17511,Mumbai,162.24,8.112,Female,Ewallet
542789,22254,Cakes,24,01-02-2021 10:38,1.25,17511,Mumbai,30,1.5,Male,Cash
542789,22255,Masalas,48,01-02-2021 10:38,0.85,17511,Mumbai,40.8,2.04,Female,Ewallet
542789,22722,Rice,24,01-02-2021 10:38,3.45,17511,Mumbai,82.8,4.14,Female,Credit card
542789,23230,Organic Staples,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Male,Cash
542789,23231,Chicken,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Female,Ewallet
542789,23232,Spices,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Female,Cash
542789,23233,Breads & Buns,50,01-02-2021 10:38,0.42,17511,Mumbai,21,1.05,Male,Cash
542789,82484,Biscuits,12,01-02-2021 10:38,5.55,17511,Mumbai,66.6,3.33,Female,Credit card
542789,22170,Mutton,12,01-02-2021 10:38,5.95,17511,Mumbai,71.4,3.57,Female,Credit card
542789,85123A,Masalas,32,01-02-2021 10:38,2.55,17511,Mumbai,81.6,4.08,Female,Cash
542789,21166,Health Drinks,48,01-02-2021 10:38,1.69,17511,Mumbai,81.12,4.056,Male,Credit card
542789,82600,Chicken,48,01-02-2021 10:38,1.69,17511,Mumbai,81.12,4.056,Female,Ewallet
542789,21165,Edible Oil & Ghee,48,01-02-2021 10:38,1.45,17511,Mumbai,69.6,3.48,Female,Credit card
542789,21563,Health Drinks,60,01-02-2021 10:38,2.55,17511,Mumbai,153,7.65,Female,Cash
542789,21564,Breads & Buns,60,01-02-2021 10:38,2.55,17511,Mumbai,153,7.65,Female,Cash
542789,21080,Spices,96,01-02-2021 10:38,0.64,17511,Mumbai,61.44,3.072,Male,Cash
542789,22354,Biscuits,30,01-02-2021 10:38,3.39,17511,Mumbai,101.7,5.085,Female,Ewallet
542789,21430,Dals & Pulses,24,01-02-2021 10:38,3.39,17511,Mumbai,81.36,4.068,Female,Ewallet
542789,21484,Chicken,36,01-02-2021 10:38,2.95,17511,Mumbai,106.2,5.31,Male,Ewallet
542789,21499,Chocolates,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Female,Ewallet
542789,21495,Masalas,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Female,Cash
542789,22046,Soft Drinks,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Male,Cash
542789,22817,Breads & Buns,72,01-02-2021 10:38,0.36,17511,Mumbai,25.92,1.296,Female,Cash
542789,22983,Atta & Flour,72,01-02-2021 10:38,0.36,17511,Mumbai,25.92,1.296,Female,Cash
542789,16156S,Noodles,25,01-02-2021 10:38,0.42,17511,Mumbai,10.5,0.525,Male,Cash
542789,22970,Eggs,36,01-02-2021 10:38,2.1,17511,Mumbai,75.6,3.78,Female,Ewallet
542789,22383,Atta & Flour,100,01-02-2021 10:38,1.45,17511,Mumbai,145,7.25,Female,Ewallet
542789,21121,Dals & Pulses,24,01-02-2021 10:38,1.25,17511,Mumbai,30,1.5,Female,Credit card
542789,21122,Dals & Pulses,24,01-02-2021 10:38,1.25,17511,Mumbai,30,1.5,Female,Cash
542789,21123,Fresh Fruits,24,01-02-2021 10:38,1.25,17511,Mumbai,30,1.5,Female,Cash
542789,21124,Breads & Buns,24,01-02-2021 10:38,1.25,17511,Mumbai,30,1.5,Female,Ewallet
542790,21217,Eggs,2,01-02-2021 10:38,9.95,16612,Mumbai,19.9,0.995,Male,Credit card
542790,22427,Fresh Vegetables,3,01-02-2021 10:38,5.95,16612,Mumbai,17.85,0.8925,Female,Ewallet
542790,62086A,Soft Drinks,6,01-02-2021 10:38,1.95,16612,Mumbai,11.7,0.585,Male,Credit card
542790,21790,Cakes,12,01-02-2021 10:38,0.85,16612,Mumbai,10.2,0.51,Male,Ewallet
542790,21875,Edible Oil & Ghee,12,01-02-2021 10:38,1.25,16612,Mumbai,15,0.75,Male,Credit card
542790,22358,Fish,6,01-02-2021 10:38,2.95,16612,Mumbai,17.7,0.885,Male,Ewallet
542790,22178,Dals & Pulses,12,01-02-2021 10:38,1.25,16612,Mumbai,15,0.75,Male,Cash
542790,48194,Dals & Pulses,2,01-02-2021 10:38,7.95,16612,Mumbai,15.9,0.795,Female,Cash
542790,22467,Chicken,6,01-02-2021 10:38,2.55,16612,Mumbai,15.3,0.765,Female,Credit card
542790,22855,Health Drinks,12,01-02-2021 10:38,1.25,16612,Mumbai,15,0.75,Female,Ewallet
542790,85099B,Masalas,10,01-02-2021 10:38,1.95,16612,Mumbai,19.5,0.975,Female,Cash
542790,21931,Masalas,10,01-02-2021 10:38,1.95,16612,Mumbai,19.5,0.975,Male,Cash
542790,21389,Eggs,12,01-02-2021 10:38,0.85,16612,Mumbai,10.2,0.51,Male,Credit card
542790,21713,Cakes,8,01-02-2021 10:38,2.1,16612,Mumbai,16.8,0.84,Female,Ewallet
542790,21714,Breads & Buns,12,01-02-2021 10:38,1.25,16612,Mumbai,15,0.75,Male,Ewallet
542790,85123A,Soft Drinks,6,01-02-2021 10:38,2.95,16612,Mumbai,17.7,0.885,Male,Credit card
542790,21742,Spices,2,01-02-2021 10:38,5.95,16612,Mumbai,11.9,0.595,Male,Credit card
