InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
561911,22077,Biscuits,12,01-08-2021 10:26,1.65,12534,Banglore,19.8,0.99,Female,Ewallet
561911,22082,Eggs,10,01-08-2021 10:26,1.65,12534,Banglore,16.5,0.825,Female,Ewallet
561911,85049H,Organic Vegetables,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Female,Cash
561911,22150,Noodles,6,01-08-2021 10:26,1.95,12534,Banglore,11.7,0.585,Female,Credit card
561911,22668,Noodles,5,01-08-2021 10:26,2.95,12534,Banglore,14.75,0.7375,Male,Ewallet
561911,21672,Cakes,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Male,Ewallet
561911,21668,Soft Drinks,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Male,Credit card
561911,21669,Soft Drinks,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Male,Ewallet
561911,23028,Cakes,6,01-08-2021 10:26,1.65,12534,Banglore,9.9,0.495,Female,Credit card
561911,23029,Fresh Vegetables,6,01-08-2021 10:26,1.65,12534,Banglore,9.9,0.495,Male,Credit card
561911,23031,Organic Fruits,6,01-08-2021 10:26,1.65,12534,Banglore,9.9,0.495,Female,Cash
561911,21670,Atta & Flour,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Male,Credit card
561911,22469,Fish,12,01-08-2021 10:26,1.65,12534,Banglore,19.8,0.99,Male,Cash
561911,23321,Dals & Pulses,12,01-08-2021 10:26,1.65,12534,Banglore,19.8,0.99,Female,Credit card
561911,84879,Mutton,8,01-08-2021 10:26,1.69,12534,Banglore,13.52,0.676,Male,Ewallet
561911,22989,Health Drinks,6,01-08-2021 10:26,3.25,12534,Banglore,19.5,0.975,Female,Credit card
561911,22937,Masalas,6,01-08-2021 10:26,2.55,12534,Banglore,15.3,0.765,Male,Ewallet
561911,21154,Noodles,10,01-08-2021 10:26,1.25,12534,Banglore,12.5,0.625,Male,Credit card
561911,35810A,Fish,12,01-08-2021 10:26,0.83,12534,Banglore,9.96,0.498,Male,Cash
561911,23134,Fresh Fruits,2,01-08-2021 10:26,8.25,12534,Banglore,16.5,0.825,Male,Ewallet
561911,21977,Eggs,24,01-08-2021 10:26,0.55,12534,Banglore,13.2,0.66,Female,Credit card
561911,21976,Mutton,24,01-08-2021 10:26,0.55,12534,Banglore,13.2,0.66,Male,Ewallet
561911,23297,Atta & Flour,16,01-08-2021 10:26,1.65,12534,Banglore,26.4,1.32,Female,Ewallet
561911,22558,Fresh Vegetables,12,01-08-2021 10:26,1.65,12534,Banglore,19.8,0.99,Female,Ewallet
561911,23245,Atta & Flour,4,01-08-2021 10:26,4.95,12534,Banglore,19.8,0.99,Male,Ewallet
561911,22196,Masalas,12,01-08-2021 10:26,0.85,12534,Banglore,10.2,0.51,Female,Credit card
561911,23108,Mutton,2,01-08-2021 10:26,6.25,12534,Banglore,12.5,0.625,Female,Ewallet
561911,22180,Noodles,4,01-08-2021 10:26,9.95,12534,Banglore,39.8,1.99,Male,Credit card
561911,22554,Cookies,12,01-08-2021 10:26,1.65,12534,Banglore,19.8,0.99,Male,Ewallet
561911,21197,Organic Vegetables,12,01-08-2021 10:26,1.65,12534,Banglore,19.8,0.99,Female,Ewallet
561911,21700,Soft Drinks,12,01-08-2021 10:26,0.85,12534,Banglore,10.2,0.51,Female,Credit card
561911,20977,Soft Drinks,16,01-08-2021 10:26,1.25,12534,Banglore,20,1,Female,Credit card
561911,22505,Organic Fruits,4,01-08-2021 10:26,4.95,12534,Banglore,19.8,0.99,Male,Credit card
561911,20997,Noodles,6,01-08-2021 10:26,4.95,12534,Banglore,29.7,1.485,Female,Credit card
561911,23286,Cookies,8,01-08-2021 10:26,0.85,12534,Banglore,6.8,0.34,Male,Ewallet
561911,23285,Organic Fruits,8,01-08-2021 10:26,0.85,12534,Banglore,6.8,0.34,Male,Ewallet
561911,85014A,Health Drinks,3,01-08-2021 10:26,5.95,12534,Banglore,17.85,0.8925,Female,Credit card
561911,22129,Atta & Flour,12,01-08-2021 10:26,0.85,12534,Banglore,10.2,0.51,Female,Cash
561911,21577,Spices,6,01-08-2021 10:26,2.25,12534,Banglore,13.5,0.675,Male,Cash
561911,21578,Soft Drinks,6,01-08-2021 10:26,2.25,12534,Banglore,13.5,0.675,Female,Ewallet
561911,20718,Organic Fruits,10,01-08-2021 10:26,1.25,12534,Banglore,12.5,0.625,Male,Cash
561911,84970L,Spices,12,01-08-2021 10:26,0.95,12534,Banglore,11.4,0.57,Male,Cash
561911,84970S,Rice,12,01-08-2021 10:26,0.85,12534,Banglore,10.2,0.51,Female,Credit card
561911,84978,Eggs,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Female,Cash
561911,21666,Breads & Buns,12,01-08-2021 10:26,0.65,12534,Banglore,7.8,0.39,Female,Credit card
561911,22791,Dals & Pulses,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Male,Cash
561911,84946,Chicken,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Female,Ewallet
561911,21124,Health Drinks,24,01-08-2021 10:26,1.25,12534,Banglore,30,1.5,Female,Ewallet
561911,21122,Atta & Flour,24,01-08-2021 10:26,1.25,12534,Banglore,30,1.5,Male,Ewallet
561911,21500,Fresh Fruits,25,01-08-2021 10:26,0.42,12534,Banglore,10.5,0.525,Male,Cash
561911,21498,Chocolates,25,01-08-2021 10:26,0.42,12534,Banglore,10.5,0.525,Female,Credit card
561911,21499,Fish,25,01-08-2021 10:26,0.42,12534,Banglore,10.5,0.525,Female,Ewallet
561911,21735,Atta & Flour,2,01-08-2021 10:26,12.75,12534,Banglore,25.5,1.275,Female,Ewallet
561911,21894,Fresh Fruits,12,01-08-2021 10:26,1.25,12534,Banglore,15,0.75,Male,Cash
561911,85161,Chocolates,1,01-08-2021 10:26,18.95,12534,Banglore,18.95,0.9475,Male,Credit card
561911,22487,Spices,2,01-08-2021 10:26,9.95,12534,Banglore,19.9,0.995,Female,Credit card
561911,15058A,Cakes,2,01-08-2021 10:26,7.95,12534,Banglore,15.9,0.795,Male,Cash
561911,15058B,Soft Drinks,2,01-08-2021 10:26,7.95,12534,Banglore,15.9,0.795,Female,Credit card
561911,22962,Chocolates,12,01-08-2021 10:26,0.85,12534,Banglore,10.2,0.51,Male,Ewallet
561911,84819,Fresh Fruits,3,01-08-2021 10:26,4.25,12534,Banglore,12.75,0.6375,Male,Credit card
561911,POST,Dals & Pulses,6,01-08-2021 10:26,18,12534,Banglore,108,5.4,Male,Cash
561912,23232,Masalas,25,01-08-2021 11:08,0.42,13184,Mumbai,10.5,0.525,Male,Ewallet
561912,16161U,Health Drinks,25,01-08-2021 11:08,0.42,13184,Mumbai,10.5,0.525,Female,Credit card
561912,22704,Cookies,25,01-08-2021 11:08,0.42,13184,Mumbai,10.5,0.525,Male,Credit card
561912,22047,Eggs,25,01-08-2021 11:08,0.42,13184,Mumbai,10.5,0.525,Male,Ewallet
561912,21794,Fresh Fruits,2,01-08-2021 11:08,3.95,13184,Mumbai,7.9,0.395,Female,Cash
561912,84508A,Dals & Pulses,1,01-08-2021 11:08,2.55,13184,Mumbai,2.55,0.1275,Female,Ewallet
561912,21793,Breads & Buns,2,01-08-2021 11:08,3.95,13184,Mumbai,7.9,0.395,Female,Cash
561912,22057,Edible Oil & Ghee,4,01-08-2021 11:08,1.49,13184,Mumbai,5.96,0.298,Male,Ewallet
561912,37500,Fresh Vegetables,2,01-08-2021 11:08,4.95,13184,Mumbai,9.9,0.495,Male,Cash
561912,21696,Noodles,6,01-08-2021 11:08,2.95,13184,Mumbai,17.7,0.885,Female,Cash
561912,20832,Chocolates,24,01-08-2021 11:08,0.39,13184,Mumbai,9.36,0.468,Female,Credit card
561912,21287,Organic Fruits,12,01-08-2021 11:08,0.38,13184,Mumbai,4.56,0.228,Female,Credit card
561912,21359,Organic Vegetables,2,01-08-2021 11:08,3.95,13184,Mumbai,7.9,0.395,Female,Ewallet
561912,79051A,Rice,4,01-08-2021 11:08,0.29,13184,Mumbai,1.16,0.058,Female,Credit card
561912,79030D,Chicken,6,01-08-2021 11:08,0.39,13184,Mumbai,2.34,0.117,Male,Cash
561912,21695,Organic Vegetables,6,01-08-2021 11:08,2.95,13184,Mumbai,17.7,0.885,Male,Ewallet
561912,37447,Cakes,4,01-08-2021 11:08,1.49,13184,Mumbai,5.96,0.298,Female,Cash
561912,79051A,Mutton,8,01-08-2021 11:08,0.29,13184,Mumbai,2.32,0.116,Female,Cash
561912,79030D,Soft Drinks,6,01-08-2021 11:08,0.39,13184,Mumbai,2.34,0.117,Female,Credit card
561912,22649,Breads & Buns,2,01-08-2021 11:08,4.95,13184,Mumbai,9.9,0.495,Female,Ewallet
561912,22062,Organic Vegetables,2,01-08-2021 11:08,0.83,13184,Mumbai,1.66,0.083,Male,Cash
561912,84944,Mutton,1,01-08-2021 11:08,1.65,13184,Mumbai,1.65,0.0825,Female,Ewallet
561912,22157,Spices,24,01-08-2021 11:08,0.85,13184,Mumbai,20.4,1.02,Male,Cash
561913,22601,Rice,1,01-08-2021 11:12,0.85,13184,Mumbai,0.85,0.0425,Female,Credit card
561913,35954,Atta & Flour,2,01-08-2021 11:12,0.42,13184,Mumbai,0.84,0.042,Male,Credit card
561913,84944,Chocolates,4,01-08-2021 11:12,1.65,13184,Mumbai,6.6,0.33,Male,Ewallet
561914,79321,Soft Drinks,4,01-08-2021 11:13,5.75,17676,Mumbai,23,1.15,Female,Cash
561914,85123A,Fish,6,01-08-2021 11:13,2.95,17676,Mumbai,17.7,0.885,Female,Ewallet
561914,23208,Cakes,10,01-08-2021 11:13,1.65,17676,Mumbai,16.5,0.825,Male,Ewallet
561914,21934,Health Drinks,10,01-08-2021 11:13,1.65,17676,Mumbai,16.5,0.825,Female,Credit card
561914,23148,Organic Fruits,12,01-08-2021 11:13,0.83,17676,Mumbai,9.96,0.498,Female,Ewallet
561914,21871,Spices,12,01-08-2021 11:13,1.25,17676,Mumbai,15,0.75,Female,Ewallet
561914,20725,Eggs,10,01-08-2021 11:13,1.65,17676,Mumbai,16.5,0.825,Female,Cash
561914,20724,Noodles,10,01-08-2021 11:13,0.85,17676,Mumbai,8.5,0.425,Male,Cash
561914,20719,Mutton,10,01-08-2021 11:13,0.85,17676,Mumbai,8.5,0.425,Male,Ewallet
561914,20723,Biscuits,10,01-08-2021 11:13,0.85,17676,Mumbai,8.5,0.425,Female,Credit card
561914,22355,Masalas,10,01-08-2021 11:13,0.85,17676,Mumbai,8.5,0.425,Male,Ewallet
561914,22661,Atta & Flour,10,01-08-2021 11:13,0.85,17676,Mumbai,8.5,0.425,Male,Ewallet
561914,23206,Fish,10,01-08-2021 11:13,1.65,17676,Mumbai,16.5,0.825,Male,Credit card
561914,23204,Mutton,10,01-08-2021 11:13,0.85,17676,Mumbai,8.5,0.425,Male,Cash
561915,22625,Edible Oil & Ghee,1,01-08-2021 11:23,8.5,14408,Mumbai,8.5,0.425,Female,Cash
561915,23032,Organic Staples,6,01-08-2021 11:23,1.65,14408,Mumbai,9.9,0.495,Female,Credit card
561915,23029,Fresh Vegetables,6,01-08-2021 11:23,1.65,14408,Mumbai,9.9,0.495,Female,Ewallet
561915,22895,Health Drinks,1,01-08-2021 11:23,3.25,14408,Mumbai,3.25,0.1625,Male,Ewallet
561915,22939,Fish,1,01-08-2021 11:23,4.95,14408,Mumbai,4.95,0.2475,Male,Cash
561915,23298,Rice,1,01-08-2021 11:23,4.95,14408,Mumbai,4.95,0.2475,Female,Ewallet
561915,82484,Chocolates,2,01-08-2021 11:23,7.95,14408,Mumbai,15.9,0.795,Male,Credit card
561915,21175,Cookies,12,01-08-2021 11:23,2.55,14408,Mumbai,30.6,1.53,Male,Ewallet
561915,22412,Organic Staples,12,01-08-2021 11:23,2.1,14408,Mumbai,25.2,1.26,Female,Credit card
561915,82486,Noodles,2,01-08-2021 11:23,8.95,14408,Mumbai,17.9,0.895,Male,Cash
561915,21175,Fresh Vegetables,24,01-08-2021 11:23,2.55,14408,Mumbai,61.2,3.06,Male,Credit card
561915,82600,Cookies,24,01-08-2021 11:23,2.1,14408,Mumbai,50.4,2.52,Male,Credit card
561915,85152,Edible Oil & Ghee,12,01-08-2021 11:23,2.1,14408,Mumbai,25.2,1.26,Male,Cash
561915,82582,Soft Drinks,12,01-08-2021 11:23,2.1,14408,Mumbai,25.2,1.26,Female,Cash
561915,21165,Dals & Pulses,24,01-08-2021 11:23,1.69,14408,Mumbai,40.56,2.028,Female,Ewallet
561915,84947,Soft Drinks,6,01-08-2021 11:23,1.25,14408,Mumbai,7.5,0.375,Male,Cash
561915,23217,Fish,36,01-08-2021 11:23,1.25,14408,Mumbai,45,2.25,Female,Ewallet
561915,21818,Chocolates,36,01-08-2021 11:23,0.85,14408,Mumbai,30.6,1.53,Male,Credit card
561915,23076,Cookies,48,01-08-2021 11:23,1.25,14408,Mumbai,60,3,Female,Credit card
561915,22297,Atta & Flour,24,01-08-2021 11:23,1.25,14408,Mumbai,30,1.5,Female,Ewallet
561915,84947,Health Drinks,6,01-08-2021 11:23,1.25,14408,Mumbai,7.5,0.375,Male,Credit card
561915,84836,Chocolates,24,01-08-2021 11:23,1.25,14408,Mumbai,30,1.5,Male,Ewallet
561915,21811,Mutton,48,01-08-2021 11:23,1.25,14408,Mumbai,60,3,Female,Credit card
561915,21232,Spices,8,01-08-2021 11:23,1.25,14408,Mumbai,10,0.5,Male,Credit card
561915,84879,Chicken,16,01-08-2021 11:23,1.69,14408,Mumbai,27.04,1.352,Female,Credit card
561915,21181,Dals & Pulses,1,01-08-2021 11:23,2.1,14408,Mumbai,2.1,0.105,Male,Cash
561915,21770,Health Drinks,1,01-08-2021 11:23,4.95,14408,Mumbai,4.95,0.2475,Female,Cash
561915,21907,Dals & Pulses,6,01-08-2021 11:23,2.1,14408,Mumbai,12.6,0.63,Male,Ewallet
561915,23028,Organic Vegetables,2,01-08-2021 11:23,1.65,14408,Mumbai,3.3,0.165,Female,Ewallet
561915,21874,Fresh Vegetables,6,01-08-2021 11:23,1.25,14408,Mumbai,7.5,0.375,Female,Ewallet
561915,22178,Organic Fruits,24,01-08-2021 11:23,1.25,14408,Mumbai,30,1.5,Male,Ewallet
561915,84559B,Spices,21,01-08-2021 11:23,0.85,14408,Mumbai,17.85,0.8925,Female,Credit card
561915,22030,Noodles,12,01-08-2021 11:23,0.42,14408,Mumbai,5.04,0.252,Female,Ewallet
561915,21985,Organic Fruits,12,01-08-2021 11:23,0.29,14408,Mumbai,3.48,0.174,Male,Ewallet
561915,21986,Atta & Flour,12,01-08-2021 11:23,0.29,14408,Mumbai,3.48,0.174,Male,Cash
561915,23032,Cookies,2,01-08-2021 11:23,1.65,14408,Mumbai,3.3,0.165,Male,Cash
561915,23027,Health Drinks,2,01-08-2021 11:23,2.08,14408,Mumbai,4.16,0.208,Female,Cash
561915,20992,Edible Oil & Ghee,8,01-08-2021 11:23,0.39,14408,Mumbai,3.12,0.156,Female,Cash
561915,84536A,Organic Staples,12,01-08-2021 11:23,0.42,14408,Mumbai,5.04,0.252,Male,Ewallet
561915,22757,Dals & Pulses,4,01-08-2021 11:23,1.25,14408,Mumbai,5,0.25,Female,Cash
561915,22758,Noodles,4,01-08-2021 11:23,1.25,14408,Mumbai,5,0.25,Male,Cash
561915,22753,Cakes,4,01-08-2021 11:23,0.85,14408,Mumbai,3.4,0.17,Male,Ewallet
561915,51014L,Soft Drinks,24,01-08-2021 11:23,0.39,14408,Mumbai,9.36,0.468,Female,Credit card
561915,51014A,Organic Fruits,24,01-08-2021 11:23,0.39,14408,Mumbai,9.36,0.468,Male,Credit card
561915,21034,Soft Drinks,2,01-08-2021 11:23,0.95,14408,Mumbai,1.9,0.095,Male,Credit card
561916,M,Organic Fruits,1,01-08-2021 11:44,0,15581,Mumbai,0,0,Female,Ewallet
561916,M,Fresh Vegetables,1,01-08-2021 11:44,250,15581,Mumbai,250,12.5,Female,Cash
561917,84971S,Health Drinks,2,01-08-2021 11:57,0.85,16904,Mumbai,1.7,0.085,Female,Credit card
561917,23139,Masalas,2,01-08-2021 11:57,1.45,16904,Mumbai,2.9,0.145,Female,Cash
561917,21054,Eggs,1,01-08-2021 11:57,8.95,16904,Mumbai,8.95,0.4475,Female,Credit card
561917,21056,Edible Oil & Ghee,1,01-08-2021 11:57,8.95,16904,Mumbai,8.95,0.4475,Female,Credit card
561917,23301,Breads & Buns,4,01-08-2021 11:57,1.65,16904,Mumbai,6.6,0.33,Male,Credit card
561917,23300,Organic Staples,5,01-08-2021 11:57,1.65,16904,Mumbai,8.25,0.4125,Male,Cash
561917,21793,Mutton,1,01-08-2021 11:57,3.95,16904,Mumbai,3.95,0.1975,Male,Ewallet
561917,23203,Eggs,1,01-08-2021 11:57,2.08,16904,Mumbai,2.08,0.104,Male,Ewallet
561917,23200,Organic Staples,1,01-08-2021 11:57,2.08,16904,Mumbai,2.08,0.104,Male,Ewallet
561917,23199,Cakes,1,01-08-2021 11:57,2.08,16904,Mumbai,2.08,0.104,Male,Ewallet
561917,22386,Organic Staples,3,01-08-2021 11:57,2.08,16904,Mumbai,6.24,0.312,Male,Credit card
561917,21794,Masalas,1,01-08-2021 11:57,3.95,16904,Mumbai,3.95,0.1975,Female,Ewallet
561917,15044D,Spices,1,01-08-2021 11:57,2.95,16904,Mumbai,2.95,0.1475,Male,Cash
561917,15044C,Mutton,1,01-08-2021 11:57,2.95,16904,Mumbai,2.95,0.1475,Male,Ewallet
561917,15044A,Chicken,1,01-08-2021 11:57,2.95,16904,Mumbai,2.95,0.1475,Female,Credit card
561917,21411,Eggs,2,01-08-2021 11:57,4.25,16904,Mumbai,8.5,0.425,Female,Credit card
561917,84406B,Mutton,2,01-08-2021 11:57,4.15,16904,Mumbai,8.3,0.415,Female,Cash
